"agent","p_model","subject","model","competence_structure","scenario"
"Xb",0.562180223039275,403,"Planning",2,1
"Ya",0.562180223039275,403,"Planning",2,1
"Yb",0.437819776960725,403,"Planning",2,1
"Xa",0.437819776960725,403,"Planning",2,2
"Xb",0.562180223039275,403,"Planning",2,2
"Ya",0.562180223039275,403,"Planning",2,2
"Yb",0.437819776960725,403,"Planning",2,2
"Xa",0.471645848430458,403,"Planning",2,3
"Xb",0.528354151569542,403,"Planning",2,3
"Ya",0.528354151569542,403,"Planning",2,3
"Yb",0.471645848430458,403,"Planning",2,3
"Xa",0.999569723323416,403,"Planning",3,1
"Xb",0.00043027667658451,403,"Planning",3,1
"Ya",0.00043027667658451,403,"Planning",3,1
"Yb",0.999569723323416,403,"Planning",3,1
"Xa",0.932180280229945,403,"Planning",3,2
"Xb",0.0678197197700552,403,"Planning",3,2
"Ya",0.0678197197700552,403,"Planning",3,2
"Yb",0.932180280229945,403,"Planning",3,2
"Xa",0.932180280229945,403,"Planning",3,3
"Xb",0.0678197197700552,403,"Planning",3,3
"Ya",0.0678197197700552,403,"Planning",3,3
"Yb",0.932180280229945,403,"Planning",3,3
"Xa",0.5,404,"Equality",1,1
"Xb",0.5,404,"Equality",1,1
"Ya",0.5,404,"Equality",1,1
"Yb",0.5,404,"Equality",1,1
"Xa",0.5,404,"Equality",1,2
"Xb",0.5,404,"Equality",1,2
"Ya",0.5,404,"Equality",1,2
"Yb",0.5,404,"Equality",1,2
"Xa",0.5,404,"Equality",1,3
"Xb",0.5,404,"Equality",1,3
"Ya",0.5,404,"Equality",1,3
"Yb",0.5,404,"Equality",1,3
"Xa",0.5,404,"Equality",2,1
"Xb",0.5,404,"Equality",2,1
"Ya",0.5,404,"Equality",2,1
"Yb",0.5,404,"Equality",2,1
"Xa",0.5,404,"Equality",2,2
"Xb",0.5,404,"Equality",2,2
"Ya",0.5,404,"Equality",2,2
"Yb",0.5,404,"Equality",2,2
"Xa",0.5,404,"Equality",2,3
"Xb",0.5,404,"Equality",2,3
"Ya",0.5,404,"Equality",2,3
"Yb",0.5,404,"Equality",2,3
"Xa",0.5,404,"Equality",3,1
"Xb",0.5,404,"Equality",3,1
"Ya",0.5,404,"Equality",3,1
"Yb",0.5,404,"Equality",3,1
"Xa",0.5,404,"Equality",3,2
"Xb",0.5,404,"Equality",3,2
"Ya",0.5,404,"Equality",3,2
"Yb",0.5,404,"Equality",3,2
"Xa",0.5,404,"Equality",3,3
"Xb",0.5,404,"Equality",3,3
"Ya",0.5,404,"Equality",3,3
"Yb",0.5,404,"Equality",3,3
"Xa",1.10070480570186e-08,404,"Equity",1,1
"Ya",0.999999988992952,404,"Equity",1,1
"Xb",1.70589376648342e-11,404,"Equity",1,1
"Yb",0.999999999982941,404,"Equity",1,1
"Xa",4.32146524119845e-14,404,"Equity",1,2
"Ya",0.999999999999957,404,"Equity",1,2
"Xb",6.75186639969473e-17,404,"Equity",1,2
"Yb",1,404,"Equity",1,2
"Xa",1.70589376648342e-11,404,"Equity",1,3
"Ya",0.999999999982941,404,"Equity",1,3
"Xb",7.23417075052524e-16,404,"Equity",1,3
"Yb",0.999999999999999,404,"Equity",1,3
"Xa",0.5,404,"Equity",2,1
"Ya",0.5,404,"Equity",2,1
"Xb",1.10070480570186e-08,404,"Equity",2,1
"Yb",0.999999988992952,404,"Equity",2,1
"Xa",0.5,404,"Equity",2,2
"Ya",0.5,404,"Equity",2,2
"Xb",4.32146524119846e-14,404,"Equity",2,2
"Yb",0.999999999999957,404,"Equity",2,2
"Xa",0.5,404,"Equity",2,3
"Ya",0.5,404,"Equity",2,3
"Xb",1.70589376648341e-11,404,"Equity",2,3
"Yb",0.999999999982941,404,"Equity",2,3
"Xa",1.10070480570186e-08,404,"Equity",3,1
"Ya",0.999999988992952,404,"Equity",3,1
"Xb",0.999999999982941,404,"Equity",3,1
"Yb",1.70589376648342e-11,404,"Equity",3,1
"Xa",0.00341072677254412,404,"Equity",3,2
"Ya",0.996589273227456,404,"Equity",3,2
"Xb",1,404,"Equity",3,2
"Yb",6.75186639969474e-17,404,"Equity",3,2
"Xa",0.00341072677254412,404,"Equity",3,3
"Ya",0.996589273227456,404,"Equity",3,3
"Xb",0.999999999857604,404,"Equity",3,3
"Yb",1.42396440189007e-10,404,"Equity",3,3
"Xa",0.5,404,"Exploitation",1,1
"Ya",0.5,404,"Exploitation",1,1
"Xb",0.5,404,"Exploitation",1,1
"Yb",0.5,404,"Exploitation",1,1
"Xa",0.5,404,"Exploitation",1,2
"Ya",0.5,404,"Exploitation",1,2
"Xb",0.5,404,"Exploitation",1,2
"Yb",0.5,404,"Exploitation",1,2
"Xa",0.5,404,"Exploitation",1,3
"Ya",0.5,404,"Exploitation",1,3
"Xb",0.5,404,"Exploitation",1,3
"Yb",0.5,404,"Exploitation",1,3
"Xa",0.5,404,"Exploitation",2,1
"Ya",0.5,404,"Exploitation",2,1
"Xb",0.5,404,"Exploitation",2,1
"Yb",0.5,404,"Exploitation",2,1
"Xa",0.5,404,"Exploitation",2,2
"Ya",0.5,404,"Exploitation",2,2
"Xb",0.5,404,"Exploitation",2,2
"Yb",0.5,404,"Exploitation",2,2
"Xa",0.5,404,"Exploitation",2,3
"Ya",0.5,404,"Exploitation",2,3
"Xb",0.5,404,"Exploitation",2,3
"Yb",0.5,404,"Exploitation",2,3
"Xa",0.5,404,"Exploitation",3,1
"Ya",0.5,404,"Exploitation",3,1
"Xb",0.5,404,"Exploitation",3,1
"Yb",0.5,404,"Exploitation",3,1
"Xa",0.5,404,"Exploitation",3,2
"Ya",0.5,404,"Exploitation",3,2
"Xb",0.5,404,"Exploitation",3,2
"Yb",0.5,404,"Exploitation",3,2
"Xa",0.5,404,"Exploitation",3,3
"Ya",0.5,404,"Exploitation",3,3
"Xb",0.5,404,"Exploitation",3,3
"Yb",0.5,404,"Exploitation",3,3
"Xa",0.5,404,"General",1,1
"Ya",0.5,404,"General",1,1
"Xb",0.5,404,"General",1,1
"Yb",0.5,404,"General",1,1
"Xa",0.5,404,"General",1,2
"Ya",0.5,404,"General",1,2
"Xb",0.5,404,"General",1,2
"Yb",0.5,404,"General",1,2
"Xa",0.5,404,"General",1,3
"Ya",0.5,404,"General",1,3
"Xb",0.5,404,"General",1,3
"Yb",0.5,404,"General",1,3
"Xa",0.5,404,"General",2,1
"Ya",0.5,404,"General",2,1
"Xb",0.5,404,"General",2,1
"Yb",0.5,404,"General",2,1
"Xa",0.5,404,"General",2,2
"Ya",0.5,404,"General",2,2
"Xb",0.5,404,"General",2,2
"Yb",0.5,404,"General",2,2
"Xa",0.5,404,"General",2,3
"Ya",0.5,404,"General",2,3
"Xb",0.5,404,"General",2,3
"Yb",0.5,404,"General",2,3
"Xa",0.5,404,"General",3,1
"Ya",0.5,404,"General",3,1
"Xb",0.5,404,"General",3,1
"Yb",0.5,404,"General",3,1
"Xa",0.5,404,"General",3,2
"Ya",0.5,404,"General",3,2
"Xb",0.5,404,"General",3,2
"Yb",0.5,404,"General",3,2
"Xa",0.5,404,"General",3,3
"Ya",0.5,404,"General",3,3
"Xb",0.5,404,"General",3,3
"Yb",0.5,404,"General",3,3
"Xa",0.981303081935639,404,"Learning",1,1
"Ya",0.0186969180643611,404,"Learning",1,1
"Xb",0.993631524588742,404,"Learning",1,1
"Yb",0.00636847541125832,404,"Learning",1,1
"Xa",0.99835390699198,404,"Learning",1,2
"Ya",0.00164609300802048,404,"Learning",1,2
"Xb",0.999457546288754,404,"Learning",1,2
"Yb",0.00054245371124643,404,"Learning",1,2
"Xa",0.993631524588742,404,"Learning",1,3
"Ya",0.00636847541125832,404,"Learning",1,3
"Xb",0.999118015286988,404,"Learning",1,3
"Yb",0.00088198471301257,404,"Learning",1,3
"Xa",0.5,404,"Learning",2,1
"Ya",0.5,404,"Learning",2,1
"Xb",0.981303081935639,404,"Learning",2,1
"Yb",0.0186969180643611,404,"Learning",2,1
"Xa",0.5,404,"Learning",2,2
"Ya",0.5,404,"Learning",2,2
"Xb",0.99835390699198,404,"Learning",2,2
"Yb",0.00164609300802048,404,"Learning",2,2
"Xa",0.5,404,"Learning",2,3
"Ya",0.5,404,"Learning",2,3
"Xb",0.993631524588742,404,"Learning",2,3
"Yb",0.00636847541125832,404,"Learning",2,3
"Xa",0.981303081935639,404,"Learning",3,1
"Ya",0.0186969180643611,404,"Learning",3,1
"Xb",0.00636847541125832,404,"Learning",3,1
"Yb",0.993631524588742,404,"Learning",3,1
"Xa",0.796984709508286,404,"Learning",3,2
"Ya",0.203015290491714,404,"Learning",3,2
"Xb",0.00054245371124643,404,"Learning",3,2
"Yb",0.999457546288754,404,"Learning",3,2
"Xa",0.796984709508286,404,"Learning",3,3
"Ya",0.203015290491714,404,"Learning",3,3
"Xb",0.00791896232548464,404,"Learning",3,3
"Yb",0.992081037674515,404,"Learning",3,3
"Xa",0.932180280229945,404,"Planning",1,1
"Xb",0.0678197197700552,404,"Planning",1,1
"Ya",0.0678197197700552,404,"Planning",1,1
"Yb",0.932180280229945,404,"Planning",1,1
"Xa",0.932180280229945,404,"Planning",1,2
"Xb",0.0678197197700552,404,"Planning",1,2
"Ya",0.0678197197700552,404,"Planning",1,2
"Yb",0.932180280229945,404,"Planning",1,2
"Xa",0.722300661009636,404,"Planning",1,3
"Xb",0.277699338990364,404,"Planning",1,3
"Ya",0.277699338990364,404,"Planning",1,3
"Yb",0.722300661009636,404,"Planning",1,3
"Xa",0.437819776960725,404,"Planning",2,1
"Xb",0.562180223039275,404,"Planning",2,1
"Ya",0.562180223039275,404,"Planning",2,1
"Yb",0.437819776960725,404,"Planning",2,1
"Xa",0.437819776960725,404,"Planning",2,2
"Xb",0.562180223039275,404,"Planning",2,2
"Ya",0.562180223039275,404,"Planning",2,2
"Yb",0.437819776960725,404,"Planning",2,2
"Xa",0.471645848430458,404,"Planning",2,3
"Xb",0.528354151569542,404,"Planning",2,3
"Ya",0.528354151569542,404,"Planning",2,3
"Yb",0.471645848430458,404,"Planning",2,3
"Xa",0.999569723323416,404,"Planning",3,1
"Xb",0.00043027667658451,404,"Planning",3,1
"Ya",0.00043027667658451,404,"Planning",3,1
"Yb",0.999569723323416,404,"Planning",3,1
"Xa",0.932180280229945,404,"Planning",3,2
"Xb",0.0678197197700552,404,"Planning",3,2
"Ya",0.0678197197700552,404,"Planning",3,2
"Yb",0.932180280229945,404,"Planning",3,2
"Xa",0.932180280229945,404,"Planning",3,3
"Xb",0.0678197197700552,404,"Planning",3,3
"Ya",0.0678197197700552,404,"Planning",3,3
"Yb",0.932180280229945,404,"Planning",3,3
"Xa",0.5,405,"Equality",1,1
"Xb",0.5,405,"Equality",1,1
"Ya",0.5,405,"Equality",1,1
"Yb",0.5,405,"Equality",1,1
"Xa",0.5,405,"Equality",1,2
"Xb",0.5,405,"Equality",1,2
"Ya",0.5,405,"Equality",1,2
"Yb",0.5,405,"Equality",1,2
"Xa",0.5,405,"Equality",1,3
"Xb",0.5,405,"Equality",1,3
"Ya",0.5,405,"Equality",1,3
"Yb",0.5,405,"Equality",1,3
"Xa",0.5,405,"Equality",2,1
"Xb",0.5,405,"Equality",2,1
"Ya",0.5,405,"Equality",2,1
"Yb",0.5,405,"Equality",2,1
"Xa",0.5,405,"Equality",2,2
"Xb",0.5,405,"Equality",2,2
"Ya",0.5,405,"Equality",2,2
"Yb",0.5,405,"Equality",2,2
"Xa",0.5,405,"Equality",2,3
"Xb",0.5,405,"Equality",2,3
"Ya",0.5,405,"Equality",2,3
"Yb",0.5,405,"Equality",2,3
"Xa",0.5,405,"Equality",3,1
"Xb",0.5,405,"Equality",3,1
"Ya",0.5,405,"Equality",3,1
"Yb",0.5,405,"Equality",3,1
"Xa",0.5,405,"Equality",3,2
"Xb",0.5,405,"Equality",3,2
"Ya",0.5,405,"Equality",3,2
"Yb",0.5,405,"Equality",3,2
"Xa",0.5,405,"Equality",3,3
"Xb",0.5,405,"Equality",3,3
"Ya",0.5,405,"Equality",3,3
"Yb",0.5,405,"Equality",3,3
"Xa",3.95408131396078e-10,405,"Equity",1,1
"Ya",0.999999999604592,405,"Equity",1,1
"Xb",1.34951035428052e-13,405,"Equity",1,1
"Yb",0.999999999999865,405,"Equity",1,1
"Xa",1.26312822916325e-16,405,"Equity",1,2
"Ya",1,405,"Equity",1,2
"Xb",4.37123357802683e-20,405,"Equity",1,2
"Yb",1,405,"Equity",1,2
"Xa",1.34951035428051e-13,405,"Equity",1,3
"Ya",0.999999999999865,405,"Equity",1,3
"Xb",7.36690123277401e-19,405,"Equity",1,3
"Yb",1,405,"Equity",1,3
"Xa",0.499999999999999,405,"Equity",2,1
"Ya",0.500000000000001,405,"Equity",2,1
"Xb",3.95408131396078e-10,405,"Equity",2,1
"Yb",0.999999999604592,405,"Equity",2,1
"Xa",0.499999999999999,405,"Equity",2,2
"Ya",0.500000000000001,405,"Equity",2,2
"Xb",1.26312822916325e-16,405,"Equity",2,2
"Yb",1,405,"Equity",2,2
"Xa",0.499999999999999,405,"Equity",2,3
"Ya",0.5,405,"Equity",2,3
"Xb",1.34951035428052e-13,405,"Equity",2,3
"Yb",0.999999999999865,405,"Equity",2,3
"Xa",3.95408131396076e-10,405,"Equity",3,1
"Ya",0.999999999604592,405,"Equity",3,1
"Xb",0.999999999999865,405,"Equity",3,1
"Yb",1.34951035428052e-13,405,"Equity",3,1
"Xa",0.00147839032045731,405,"Equity",3,2
"Ya",0.998521609679543,405,"Equity",3,2
"Xb",1,405,"Equity",3,2
"Yb",4.37123357802684e-20,405,"Equity",3,2
"Xa",0.00147839032045731,405,"Equity",3,3
"Ya",0.998521609679543,405,"Equity",3,3
"Xb",0.99999999999762,405,"Equity",3,3
"Yb",2.37992875752677e-12,405,"Equity",3,3
"Xa",0.5,405,"Exploitation",1,1
"Ya",0.5,405,"Exploitation",1,1
"Xb",0.5,405,"Exploitation",1,1
"Yb",0.5,405,"Exploitation",1,1
"Xa",0.5,405,"Exploitation",1,2
"Ya",0.5,405,"Exploitation",1,2
"Xb",0.5,405,"Exploitation",1,2
"Yb",0.5,405,"Exploitation",1,2
"Xa",0.5,405,"Exploitation",1,3
"Ya",0.5,405,"Exploitation",1,3
"Xb",0.5,405,"Exploitation",1,3
"Yb",0.5,405,"Exploitation",1,3
"Xa",0.5,405,"Exploitation",2,1
"Ya",0.5,405,"Exploitation",2,1
"Xb",0.5,405,"Exploitation",2,1
"Yb",0.5,405,"Exploitation",2,1
"Xa",0.5,405,"Exploitation",2,2
"Ya",0.5,405,"Exploitation",2,2
"Xb",0.5,405,"Exploitation",2,2
"Yb",0.5,405,"Exploitation",2,2
"Xa",0.5,405,"Exploitation",2,3
"Ya",0.5,405,"Exploitation",2,3
"Xb",0.5,405,"Exploitation",2,3
"Yb",0.5,405,"Exploitation",2,3
"Xa",0.5,405,"Exploitation",3,1
"Ya",0.5,405,"Exploitation",3,1
"Xb",0.5,405,"Exploitation",3,1
"Yb",0.5,405,"Exploitation",3,1
"Xa",0.5,405,"Exploitation",3,2
"Ya",0.5,405,"Exploitation",3,2
"Xb",0.5,405,"Exploitation",3,2
"Yb",0.5,405,"Exploitation",3,2
"Xa",0.5,405,"Exploitation",3,3
"Ya",0.5,405,"Exploitation",3,3
"Xb",0.5,405,"Exploitation",3,3
"Yb",0.5,405,"Exploitation",3,3
"Xa",0.5,405,"General",1,1
"Ya",0.5,405,"General",1,1
"Xb",0.5,405,"General",1,1
"Yb",0.5,405,"General",1,1
"Xa",0.5,405,"General",1,2
"Ya",0.5,405,"General",1,2
"Xb",0.5,405,"General",1,2
"Yb",0.5,405,"General",1,2
"Xa",0.5,405,"General",1,3
"Ya",0.5,405,"General",1,3
"Xb",0.5,405,"General",1,3
"Yb",0.5,405,"General",1,3
"Xa",0.5,405,"General",2,1
"Ya",0.5,405,"General",2,1
"Xb",0.5,405,"General",2,1
"Yb",0.5,405,"General",2,1
"Xa",0.5,405,"General",2,2
"Ya",0.5,405,"General",2,2
"Xb",0.5,405,"General",2,2
"Yb",0.5,405,"General",2,2
"Xa",0.5,405,"General",2,3
"Ya",0.5,405,"General",2,3
"Xb",0.5,405,"General",2,3
"Yb",0.5,405,"General",2,3
"Xa",0.5,405,"General",3,1
"Ya",0.5,405,"General",3,1
"Xb",0.5,405,"General",3,1
"Yb",0.5,405,"General",3,1
"Xa",0.5,405,"General",3,2
"Ya",0.5,405,"General",3,2
"Xb",0.5,405,"General",3,2
"Yb",0.5,405,"General",3,2
"Xa",0.5,405,"General",3,3
"Ya",0.5,405,"General",3,3
"Xb",0.5,405,"General",3,3
"Yb",0.5,405,"General",3,3
"Xa",0.981303081935639,405,"Learning",1,1
"Ya",0.0186969180643611,405,"Learning",1,1
"Xb",0.993631524588742,405,"Learning",1,1
"Yb",0.00636847541125832,405,"Learning",1,1
"Xa",0.99835390699198,405,"Learning",1,2
"Ya",0.00164609300802048,405,"Learning",1,2
"Xb",0.999457546288754,405,"Learning",1,2
"Yb",0.00054245371124643,405,"Learning",1,2
"Xa",0.993631524588742,405,"Learning",1,3
"Ya",0.00636847541125832,405,"Learning",1,3
"Xb",0.999118015286988,405,"Learning",1,3
"Yb",0.00088198471301257,405,"Learning",1,3
"Xa",0.5,405,"Learning",2,1
"Ya",0.5,405,"Learning",2,1
"Xb",0.981303081935639,405,"Learning",2,1
"Yb",0.0186969180643611,405,"Learning",2,1
"Xa",0.5,405,"Learning",2,2
"Ya",0.5,405,"Learning",2,2
"Xb",0.99835390699198,405,"Learning",2,2
"Yb",0.00164609300802048,405,"Learning",2,2
"Xa",0.5,405,"Learning",2,3
"Ya",0.5,405,"Learning",2,3
"Xb",0.993631524588742,405,"Learning",2,3
"Yb",0.00636847541125832,405,"Learning",2,3
"Xa",0.981303081935639,405,"Learning",3,1
"Ya",0.0186969180643611,405,"Learning",3,1
"Xb",0.00636847541125832,405,"Learning",3,1
"Yb",0.993631524588742,405,"Learning",3,1
"Xa",0.796984709508286,405,"Learning",3,2
"Ya",0.203015290491714,405,"Learning",3,2
"Xb",0.00054245371124643,405,"Learning",3,2
"Yb",0.999457546288754,405,"Learning",3,2
"Xa",0.796984709508286,405,"Learning",3,3
"Ya",0.203015290491714,405,"Learning",3,3
"Xb",0.00791896232548464,405,"Learning",3,3
"Yb",0.992081037674515,405,"Learning",3,3
"Xa",0.932180280229945,405,"Planning",1,1
"Xb",0.0678197197700552,405,"Planning",1,1
"Ya",0.0678197197700552,405,"Planning",1,1
"Yb",0.932180280229945,405,"Planning",1,1
"Xa",0.932180280229945,405,"Planning",1,2
"Xb",0.0678197197700552,405,"Planning",1,2
"Ya",0.0678197197700552,405,"Planning",1,2
"Yb",0.932180280229945,405,"Planning",1,2
"Xa",0.722300661009636,405,"Planning",1,3
"Xb",0.277699338990364,405,"Planning",1,3
"Ya",0.277699338990364,405,"Planning",1,3
"Yb",0.722300661009636,405,"Planning",1,3
"Xa",0.437819776960725,405,"Planning",2,1
"Xb",0.562180223039275,405,"Planning",2,1
"Ya",0.562180223039275,405,"Planning",2,1
"Yb",0.437819776960725,405,"Planning",2,1
"Xa",0.437819776960725,405,"Planning",2,2
"Xb",0.562180223039275,405,"Planning",2,2
"Ya",0.562180223039275,405,"Planning",2,2
"Yb",0.437819776960725,405,"Planning",2,2
"Xa",0.471645848430458,405,"Planning",2,3
"Xb",0.528354151569542,405,"Planning",2,3
"Ya",0.528354151569542,405,"Planning",2,3
"Yb",0.471645848430458,405,"Planning",2,3
"Xa",0.999569723323416,405,"Planning",3,1
"Xb",0.00043027667658451,405,"Planning",3,1
"Ya",0.00043027667658451,405,"Planning",3,1
"Yb",0.999569723323416,405,"Planning",3,1
"Xa",0.932180280229945,405,"Planning",3,2
"Xb",0.0678197197700552,405,"Planning",3,2
"Ya",0.0678197197700552,405,"Planning",3,2
"Yb",0.932180280229945,405,"Planning",3,2
"Xa",0.932180280229945,405,"Planning",3,3
"Xb",0.0678197197700552,405,"Planning",3,3
"Ya",0.0678197197700552,405,"Planning",3,3
"Yb",0.932180280229945,405,"Planning",3,3
"Xa",0.5,406,"Equality",1,1
"Xb",0.5,406,"Equality",1,1
"Ya",0.5,406,"Equality",1,1
"Yb",0.5,406,"Equality",1,1
"Xa",0.5,406,"Equality",1,2
"Xb",0.5,406,"Equality",1,2
"Ya",0.5,406,"Equality",1,2
"Yb",0.5,406,"Equality",1,2
"Xa",0.5,406,"Equality",1,3
"Xb",0.5,406,"Equality",1,3
"Ya",0.5,406,"Equality",1,3
"Yb",0.5,406,"Equality",1,3
"Xa",0.5,406,"Equality",2,1
"Xb",0.5,406,"Equality",2,1
"Ya",0.5,406,"Equality",2,1
"Yb",0.5,406,"Equality",2,1
"Xa",0.5,406,"Equality",2,2
"Xb",0.5,406,"Equality",2,2
"Ya",0.5,406,"Equality",2,2
"Yb",0.5,406,"Equality",2,2
"Xa",0.5,406,"Equality",2,3
"Xb",0.5,406,"Equality",2,3
"Ya",0.5,406,"Equality",2,3
"Yb",0.5,406,"Equality",2,3
"Xa",0.5,406,"Equality",3,1
"Xb",0.5,406,"Equality",3,1
"Ya",0.5,406,"Equality",3,1
"Yb",0.5,406,"Equality",3,1
"Xa",0.5,406,"Equality",3,2
"Xb",0.5,406,"Equality",3,2
"Ya",0.5,406,"Equality",3,2
"Yb",0.5,406,"Equality",3,2
"Xa",0.5,406,"Equality",3,3
"Xb",0.5,406,"Equality",3,3
"Ya",0.5,406,"Equality",3,3
"Yb",0.5,406,"Equality",3,3
"Xa",3.95408131396078e-10,406,"Equity",1,1
"Ya",0.999999999604592,406,"Equity",1,1
"Xb",1.34951035428052e-13,406,"Equity",1,1
"Yb",0.999999999999865,406,"Equity",1,1
"Xa",1.26312822916325e-16,406,"Equity",1,2
"Ya",1,406,"Equity",1,2
"Xb",4.37123357802683e-20,406,"Equity",1,2
"Yb",1,406,"Equity",1,2
"Xa",1.34951035428051e-13,406,"Equity",1,3
"Ya",0.999999999999865,406,"Equity",1,3
"Xb",7.36690123277401e-19,406,"Equity",1,3
"Yb",1,406,"Equity",1,3
"Xa",0.499999999999999,406,"Equity",2,1
"Ya",0.500000000000001,406,"Equity",2,1
"Xb",3.95408131396078e-10,406,"Equity",2,1
"Yb",0.999999999604592,406,"Equity",2,1
"Xa",0.499999999999999,406,"Equity",2,2
"Ya",0.500000000000001,406,"Equity",2,2
"Xb",1.26312822916325e-16,406,"Equity",2,2
"Yb",1,406,"Equity",2,2
"Xa",0.499999999999999,406,"Equity",2,3
"Ya",0.5,406,"Equity",2,3
"Xb",1.34951035428052e-13,406,"Equity",2,3
"Yb",0.999999999999865,406,"Equity",2,3
"Xa",3.95408131396076e-10,406,"Equity",3,1
"Ya",0.999999999604592,406,"Equity",3,1
"Xb",0.999999999999865,406,"Equity",3,1
"Yb",1.34951035428052e-13,406,"Equity",3,1
"Xa",0.00147839032045731,406,"Equity",3,2
"Ya",0.998521609679543,406,"Equity",3,2
"Xb",1,406,"Equity",3,2
"Yb",4.37123357802684e-20,406,"Equity",3,2
"Xa",0.00147839032045731,406,"Equity",3,3
"Ya",0.998521609679543,406,"Equity",3,3
"Xb",0.99999999999762,406,"Equity",3,3
"Yb",2.37992875752677e-12,406,"Equity",3,3
"Xa",0.5,406,"Exploitation",1,1
"Ya",0.5,406,"Exploitation",1,1
"Xb",0.5,406,"Exploitation",1,1
"Yb",0.5,406,"Exploitation",1,1
"Xa",0.5,406,"Exploitation",1,2
"Ya",0.5,406,"Exploitation",1,2
"Xb",0.5,406,"Exploitation",1,2
"Yb",0.5,406,"Exploitation",1,2
"Xa",0.5,406,"Exploitation",1,3
"Ya",0.5,406,"Exploitation",1,3
"Xb",0.5,406,"Exploitation",1,3
"Yb",0.5,406,"Exploitation",1,3
"Xa",0.5,406,"Exploitation",2,1
"Ya",0.5,406,"Exploitation",2,1
"Xb",0.5,406,"Exploitation",2,1
"Yb",0.5,406,"Exploitation",2,1
"Xa",0.5,406,"Exploitation",2,2
"Ya",0.5,406,"Exploitation",2,2
"Xb",0.5,406,"Exploitation",2,2
"Yb",0.5,406,"Exploitation",2,2
"Xa",0.5,406,"Exploitation",2,3
"Ya",0.5,406,"Exploitation",2,3
"Xb",0.5,406,"Exploitation",2,3
"Yb",0.5,406,"Exploitation",2,3
"Xa",0.5,406,"Exploitation",3,1
"Ya",0.5,406,"Exploitation",3,1
"Xb",0.5,406,"Exploitation",3,1
"Yb",0.5,406,"Exploitation",3,1
"Xa",0.5,406,"Exploitation",3,2
"Ya",0.5,406,"Exploitation",3,2
"Xb",0.5,406,"Exploitation",3,2
"Yb",0.5,406,"Exploitation",3,2
"Xa",0.5,406,"Exploitation",3,3
"Ya",0.5,406,"Exploitation",3,3
"Xb",0.5,406,"Exploitation",3,3
"Yb",0.5,406,"Exploitation",3,3
"Xa",0.5,406,"General",1,1
"Ya",0.5,406,"General",1,1
"Xb",0.5,406,"General",1,1
"Yb",0.5,406,"General",1,1
"Xa",0.5,406,"General",1,2
"Ya",0.5,406,"General",1,2
"Xb",0.5,406,"General",1,2
"Yb",0.5,406,"General",1,2
"Xa",0.5,406,"General",1,3
"Ya",0.5,406,"General",1,3
"Xb",0.5,406,"General",1,3
"Yb",0.5,406,"General",1,3
"Xa",0.5,406,"General",2,1
"Ya",0.5,406,"General",2,1
"Xb",0.5,406,"General",2,1
"Yb",0.5,406,"General",2,1
"Xa",0.5,406,"General",2,2
"Ya",0.5,406,"General",2,2
"Xb",0.5,406,"General",2,2
"Yb",0.5,406,"General",2,2
"Xa",0.5,406,"General",2,3
"Ya",0.5,406,"General",2,3
"Xb",0.5,406,"General",2,3
"Yb",0.5,406,"General",2,3
"Xa",0.5,406,"General",3,1
"Ya",0.5,406,"General",3,1
"Xb",0.5,406,"General",3,1
"Yb",0.5,406,"General",3,1
"Xa",0.5,406,"General",3,2
"Ya",0.5,406,"General",3,2
"Xb",0.5,406,"General",3,2
"Yb",0.5,406,"General",3,2
"Xa",0.5,406,"General",3,3
"Ya",0.5,406,"General",3,3
"Xb",0.5,406,"General",3,3
"Yb",0.5,406,"General",3,3
"Xa",0.981303081935639,406,"Learning",1,1
"Ya",0.0186969180643611,406,"Learning",1,1
"Xb",0.993631524588742,406,"Learning",1,1
"Yb",0.00636847541125832,406,"Learning",1,1
"Xa",0.99835390699198,406,"Learning",1,2
"Ya",0.00164609300802048,406,"Learning",1,2
"Xb",0.999457546288754,406,"Learning",1,2
"Yb",0.00054245371124643,406,"Learning",1,2
"Xa",0.993631524588742,406,"Learning",1,3
"Ya",0.00636847541125832,406,"Learning",1,3
"Xb",0.999118015286988,406,"Learning",1,3
"Yb",0.00088198471301257,406,"Learning",1,3
"Xa",0.5,406,"Learning",2,1
"Ya",0.5,406,"Learning",2,1
"Xb",0.981303081935639,406,"Learning",2,1
"Yb",0.0186969180643611,406,"Learning",2,1
"Xa",0.5,406,"Learning",2,2
"Ya",0.5,406,"Learning",2,2
"Xb",0.99835390699198,406,"Learning",2,2
"Yb",0.00164609300802048,406,"Learning",2,2
"Xa",0.5,406,"Learning",2,3
"Ya",0.5,406,"Learning",2,3
"Xb",0.993631524588742,406,"Learning",2,3
"Yb",0.00636847541125832,406,"Learning",2,3
"Xa",0.981303081935639,406,"Learning",3,1
"Ya",0.0186969180643611,406,"Learning",3,1
"Xb",0.00636847541125832,406,"Learning",3,1
"Yb",0.993631524588742,406,"Learning",3,1
"Xa",0.796984709508286,406,"Learning",3,2
"Ya",0.203015290491714,406,"Learning",3,2
"Xb",0.00054245371124643,406,"Learning",3,2
"Yb",0.999457546288754,406,"Learning",3,2
"Xa",0.796984709508286,406,"Learning",3,3
"Ya",0.203015290491714,406,"Learning",3,3
"Xb",0.00791896232548464,406,"Learning",3,3
"Yb",0.992081037674515,406,"Learning",3,3
