"agent","p_model","subject","model","competence_structure","scenario"
"Xa",0.5,177,"Equality",2,2
"Xb",0.5,177,"Equality",2,2
"Ya",0.5,177,"Equality",2,2
"Yb",0.5,177,"Equality",2,2
"Xa",0.5,177,"Equality",2,3
"Xb",0.5,177,"Equality",2,3
"Ya",0.5,177,"Equality",2,3
"Yb",0.5,177,"Equality",2,3
"Xa",0.5,177,"Equality",3,1
"Xb",0.5,177,"Equality",3,1
"Ya",0.5,177,"Equality",3,1
"Yb",0.5,177,"Equality",3,1
"Xa",0.5,177,"Equality",3,2
"Xb",0.5,177,"Equality",3,2
"Ya",0.5,177,"Equality",3,2
"Yb",0.5,177,"Equality",3,2
"Xa",0.5,177,"Equality",3,3
"Xb",0.5,177,"Equality",3,3
"Ya",0.5,177,"Equality",3,3
"Yb",0.5,177,"Equality",3,3
"Xa",0.5,177,"Equity",1,1
"Ya",0.5,177,"Equity",1,1
"Xb",0.5,177,"Equity",1,1
"Yb",0.5,177,"Equity",1,1
"Xa",0.5,177,"Equity",1,2
"Ya",0.5,177,"Equity",1,2
"Xb",0.5,177,"Equity",1,2
"Yb",0.5,177,"Equity",1,2
"Xa",0.5,177,"Equity",1,3
"Ya",0.5,177,"Equity",1,3
"Xb",0.5,177,"Equity",1,3
"Yb",0.5,177,"Equity",1,3
"Xa",0.5,177,"Equity",2,1
"Ya",0.5,177,"Equity",2,1
"Xb",0.5,177,"Equity",2,1
"Yb",0.5,177,"Equity",2,1
"Xa",0.5,177,"Equity",2,2
"Ya",0.5,177,"Equity",2,2
"Xb",0.5,177,"Equity",2,2
"Yb",0.5,177,"Equity",2,2
"Xa",0.5,177,"Equity",2,3
"Ya",0.5,177,"Equity",2,3
"Xb",0.5,177,"Equity",2,3
"Yb",0.5,177,"Equity",2,3
"Xa",0.5,177,"Equity",3,1
"Ya",0.5,177,"Equity",3,1
"Xb",0.5,177,"Equity",3,1
"Yb",0.5,177,"Equity",3,1
"Xa",0.5,177,"Equity",3,2
"Ya",0.5,177,"Equity",3,2
"Xb",0.5,177,"Equity",3,2
"Yb",0.5,177,"Equity",3,2
"Xa",0.5,177,"Equity",3,3
"Ya",0.5,177,"Equity",3,3
"Xb",0.5,177,"Equity",3,3
"Yb",0.5,177,"Equity",3,3
"Xa",0.999999999999374,177,"Exploitation",1,1
"Ya",6.26011019242996e-13,177,"Exploitation",1,1
"Xb",1,177,"Exploitation",1,1
"Yb",9.35198637483792e-18,177,"Exploitation",1,1
"Xa",1,177,"Exploitation",1,2
"Ya",1.32805918553131e-21,177,"Exploitation",1,2
"Xb",1,177,"Exploitation",1,2
"Yb",2.02290712921238e-26,177,"Exploitation",1,2
"Xa",1,177,"Exploitation",1,3
"Ya",9.35198637483793e-18,177,"Exploitation",1,3
"Xb",1,177,"Exploitation",1,3
"Yb",8.23740150009781e-25,177,"Exploitation",1,3
"Xa",0.5,177,"Exploitation",2,1
"Ya",0.5,177,"Exploitation",2,1
"Xb",0.999999999999374,177,"Exploitation",2,1
"Yb",6.26011019242997e-13,177,"Exploitation",2,1
"Xa",0.5,177,"Exploitation",2,2
"Ya",0.5,177,"Exploitation",2,2
"Xb",1,177,"Exploitation",2,2
"Yb",1.32805918553131e-21,177,"Exploitation",2,2
"Xa",0.5,177,"Exploitation",2,3
"Ya",0.5,177,"Exploitation",2,3
"Xb",1,177,"Exploitation",2,3
"Yb",9.35198637483791e-18,177,"Exploitation",2,3
"Xa",0.999999999999374,177,"Exploitation",3,1
"Ya",6.26011019242997e-13,177,"Exploitation",3,1
"Xb",9.35198637483793e-18,177,"Exploitation",3,1
"Yb",1,177,"Exploitation",3,1
"Xa",0.999661997095524,177,"Exploitation",3,2
"Ya",0.00033800290447649,177,"Exploitation",3,2
"Xb",2.02290712921238e-26,177,"Exploitation",3,2
"Yb",1,177,"Exploitation",3,2
"Xa",0.999661997095524,177,"Exploitation",3,3
"Ya",0.00033800290447649,177,"Exploitation",3,3
"Xb",9.18744260573603e-16,177,"Exploitation",3,3
"Yb",0.999999999999999,177,"Exploitation",3,3
"Xa",0.5,177,"General",1,1
"Ya",0.5,177,"General",1,1
"Xb",0.5,177,"General",1,1
"Yb",0.5,177,"General",1,1
"Xa",0.5,177,"General",1,2
"Ya",0.5,177,"General",1,2
"Xb",0.5,177,"General",1,2
"Yb",0.5,177,"General",1,2
"Xa",0.5,177,"General",1,3
"Ya",0.5,177,"General",1,3
"Xb",0.5,177,"General",1,3
"Yb",0.5,177,"General",1,3
"Xa",0.5,177,"General",2,1
"Ya",0.5,177,"General",2,1
"Xb",0.5,177,"General",2,1
"Yb",0.5,177,"General",2,1
"Xa",0.5,177,"General",2,2
"Ya",0.5,177,"General",2,2
"Xb",0.5,177,"General",2,2
"Yb",0.5,177,"General",2,2
"Xa",0.5,177,"General",2,3
"Ya",0.5,177,"General",2,3
"Xb",0.5,177,"General",2,3
"Yb",0.5,177,"General",2,3
"Xa",0.5,177,"General",3,1
"Ya",0.5,177,"General",3,1
"Xb",0.5,177,"General",3,1
"Yb",0.5,177,"General",3,1
"Xa",0.5,177,"General",3,2
"Ya",0.5,177,"General",3,2
"Xb",0.5,177,"General",3,2
"Yb",0.5,177,"General",3,2
"Xa",0.5,177,"General",3,3
"Ya",0.5,177,"General",3,3
"Xb",0.5,177,"General",3,3
"Yb",0.5,177,"General",3,3
"Xa",0.9999980892592,177,"Learning",1,1
"Ya",1.91074080022019e-06,177,"Learning",1,1
"Xb",0.999999974037967,177,"Learning",1,1
"Yb",2.59620333063487e-08,177,"Learning",1,1
"Xa",0.999999999676862,177,"Learning",1,2
"Ya",3.23137741846987e-10,177,"Learning",1,2
"Xb",0.999999999995631,177,"Learning",1,2
"Yb",4.3686276059588e-12,177,"Learning",1,2
"Xa",0.999999974037967,177,"Learning",1,3
"Ya",2.59620333063487e-08,177,"Learning",1,3
"Xb",0.999999999976616,177,"Learning",1,3
"Yb",2.3384096598961e-11,177,"Learning",1,3
"Xa",0.5,177,"Learning",2,1
"Ya",0.5,177,"Learning",2,1
"Xb",0.9999980892592,177,"Learning",2,1
"Yb",1.91074080022019e-06,177,"Learning",2,1
"Xa",0.5,177,"Learning",2,2
"Ya",0.5,177,"Learning",2,2
"Xb",0.999999999676862,177,"Learning",2,2
"Yb",3.23137741846987e-10,177,"Learning",2,2
"Xa",0.5,177,"Learning",2,3
"Ya",0.5,177,"Learning",2,3
"Xb",0.999999974037967,177,"Learning",2,3
"Yb",2.59620333063487e-08,177,"Learning",2,3
"Xa",0.9999980892592,177,"Learning",3,1
"Ya",1.91074080022019e-06,177,"Learning",3,1
"Xb",2.59620333063487e-08,177,"Learning",3,1
"Yb",0.999999974037967,177,"Learning",3,1
"Xa",0.986141976580293,177,"Learning",3,2
"Ya",0.0138580234197068,177,"Learning",3,2
"Xb",4.3686276059588e-12,177,"Learning",3,2
"Yb",0.999999999995631,177,"Learning",3,2
"Xa",0.986141976580293,177,"Learning",3,3
"Ya",0.0138580234197069,177,"Learning",3,3
"Xb",8.55984084708686e-08,177,"Learning",3,3
"Yb",0.999999914401592,177,"Learning",3,3
"Xa",1,177,"Planning",1,1
"Ya",1.64130412551035e-28,177,"Planning",1,1
"Xb",1,177,"Planning",1,1
"Yb",9.00233637791466e-42,177,"Planning",1,1
"Xa",1,177,"Planning",1,2
"Ya",3.16982180827036e-50,177,"Planning",1,2
"Xb",1,177,"Planning",1,2
"Yb",1.75257672496481e-63,177,"Planning",1,2
"Xa",1,177,"Planning",1,3
"Ya",9.00233637791466e-42,177,"Planning",1,3
"Xb",1,177,"Planning",1,3
"Yb",9.54490461155843e-60,177,"Planning",1,3
"Xa",0.5,177,"Planning",2,1
"Ya",0.5,177,"Planning",2,1
"Xb",1,177,"Planning",2,1
"Yb",1.64130412551034e-28,177,"Planning",2,1
"Xa",0.5,177,"Planning",2,2
"Ya",0.5,177,"Planning",2,2
"Xb",1,177,"Planning",2,2
"Yb",3.16982180827035e-50,177,"Planning",2,2
"Xa",0.5,177,"Planning",2,3
"Ya",0.5,177,"Planning",2,3
"Xb",1,177,"Planning",2,3
"Yb",9.00233637791466e-42,177,"Planning",2,3
"Xa",1,177,"Planning",3,1
"Ya",1.64130412551035e-28,177,"Planning",3,1
"Xb",9.00233637791464e-42,177,"Planning",3,1
"Yb",1,177,"Planning",3,1
"Xa",0.99999914057815,177,"Planning",3,2
"Ya",8.59421849789669e-07,177,"Planning",3,2
"Xb",1.75257672496481e-63,177,"Planning",3,2
"Yb",1,177,"Planning",3,2
"Xa",0.99999914057815,177,"Planning",3,3
"Ya",8.59421849789669e-07,177,"Planning",3,3
"Xb",6.41758272391955e-35,177,"Planning",3,3
"Yb",1,177,"Planning",3,3
"Xa",0.5,178,"Equality",1,1
"Xb",0.5,178,"Equality",1,1
"Ya",0.5,178,"Equality",1,1
"Yb",0.5,178,"Equality",1,1
"Xa",0.5,178,"Equality",1,2
"Xb",0.5,178,"Equality",1,2
"Ya",0.5,178,"Equality",1,2
"Yb",0.5,178,"Equality",1,2
"Xa",0.5,178,"Equality",1,3
"Xb",0.5,178,"Equality",1,3
"Ya",0.5,178,"Equality",1,3
"Yb",0.5,178,"Equality",1,3
"Xa",0.5,178,"Equality",2,1
"Xb",0.5,178,"Equality",2,1
"Ya",0.5,178,"Equality",2,1
"Yb",0.5,178,"Equality",2,1
"Xa",0.5,178,"Equality",2,2
"Xb",0.5,178,"Equality",2,2
"Ya",0.5,178,"Equality",2,2
"Yb",0.5,178,"Equality",2,2
"Xa",0.5,178,"Equality",2,3
"Xb",0.5,178,"Equality",2,3
"Ya",0.5,178,"Equality",2,3
"Yb",0.5,178,"Equality",2,3
"Xa",0.5,178,"Equality",3,1
"Xb",0.5,178,"Equality",3,1
"Ya",0.5,178,"Equality",3,1
"Yb",0.5,178,"Equality",3,1
"Xa",0.5,178,"Equality",3,2
"Xb",0.5,178,"Equality",3,2
"Ya",0.5,178,"Equality",3,2
"Yb",0.5,178,"Equality",3,2
"Xa",0.5,178,"Equality",3,3
"Xb",0.5,178,"Equality",3,3
"Ya",0.5,178,"Equality",3,3
"Yb",0.5,178,"Equality",3,3
"Xa",0.5,178,"Equity",1,1
"Ya",0.5,178,"Equity",1,1
"Xb",0.5,178,"Equity",1,1
"Yb",0.5,178,"Equity",1,1
"Xa",0.5,178,"Equity",1,2
"Ya",0.5,178,"Equity",1,2
"Xb",0.5,178,"Equity",1,2
"Yb",0.5,178,"Equity",1,2
"Xa",0.5,178,"Equity",1,3
"Ya",0.5,178,"Equity",1,3
"Xb",0.5,178,"Equity",1,3
"Yb",0.5,178,"Equity",1,3
"Xa",0.5,178,"Equity",2,1
"Ya",0.5,178,"Equity",2,1
"Xb",0.5,178,"Equity",2,1
"Yb",0.5,178,"Equity",2,1
"Xa",0.5,178,"Equity",2,2
"Ya",0.5,178,"Equity",2,2
"Xb",0.5,178,"Equity",2,2
"Yb",0.5,178,"Equity",2,2
"Xa",0.5,178,"Equity",2,3
"Ya",0.5,178,"Equity",2,3
"Xb",0.5,178,"Equity",2,3
"Yb",0.5,178,"Equity",2,3
"Xa",0.5,178,"Equity",3,1
"Ya",0.5,178,"Equity",3,1
"Xb",0.5,178,"Equity",3,1
"Yb",0.5,178,"Equity",3,1
"Xa",0.5,178,"Equity",3,2
"Ya",0.5,178,"Equity",3,2
"Xb",0.5,178,"Equity",3,2
"Yb",0.5,178,"Equity",3,2
"Xa",0.5,178,"Equity",3,3
"Ya",0.5,178,"Equity",3,3
"Xb",0.5,178,"Equity",3,3
"Yb",0.5,178,"Equity",3,3
"Xa",0.999999999604592,178,"Exploitation",1,1
"Ya",3.95408131396077e-10,178,"Exploitation",1,1
"Xb",0.999999999999865,178,"Exploitation",1,1
"Yb",1.34951035428052e-13,178,"Exploitation",1,1
"Xa",1,178,"Exploitation",1,2
"Ya",1.26312822916326e-16,178,"Exploitation",1,2
"Xb",1,178,"Exploitation",1,2
"Yb",4.37123357802683e-20,178,"Exploitation",1,2
"Xa",0.999999999999865,178,"Exploitation",1,3
"Ya",1.34951035428052e-13,178,"Exploitation",1,3
"Xb",1,178,"Exploitation",1,3
"Yb",7.36690123277401e-19,178,"Exploitation",1,3
"Xa",0.499999999999999,178,"Exploitation",2,1
"Ya",0.500000000000001,178,"Exploitation",2,1
"Xb",0.999999999604592,178,"Exploitation",2,1
"Yb",3.95408131396077e-10,178,"Exploitation",2,1
"Xa",0.499999999999999,178,"Exploitation",2,2
"Ya",0.5,178,"Exploitation",2,2
"Xb",1,178,"Exploitation",2,2
"Yb",1.26312822916326e-16,178,"Exploitation",2,2
"Xa",0.5,178,"Exploitation",2,3
"Ya",0.5,178,"Exploitation",2,3
"Xb",0.999999999999865,178,"Exploitation",2,3
"Yb",1.34951035428052e-13,178,"Exploitation",2,3
"Xa",0.999999999604592,178,"Exploitation",3,1
"Ya",3.95408131396078e-10,178,"Exploitation",3,1
"Xb",1.34951035428052e-13,178,"Exploitation",3,1
"Yb",0.999999999999865,178,"Exploitation",3,1
"Xa",0.998521609679543,178,"Exploitation",3,2
"Ya",0.00147839032045731,178,"Exploitation",3,2
"Xb",4.37123357802683e-20,178,"Exploitation",3,2
"Yb",1,178,"Exploitation",3,2
"Xa",0.998521609679543,178,"Exploitation",3,3
"Ya",0.00147839032045731,178,"Exploitation",3,3
"Xb",2.37992875752677e-12,178,"Exploitation",3,3
"Yb",0.99999999999762,178,"Exploitation",3,3
"Xa",0.727797959287463,178,"General",1,1
"Ya",0.272202040712537,178,"General",1,1
"Xb",0.272202040712537,178,"General",1,1
"Yb",0.727797959287463,178,"General",1,1
"Xa",0.736776352623641,178,"General",1,2
"Ya",0.263223647376359,178,"General",1,2
"Xb",0.263223647376359,178,"General",1,2
"Yb",0.736776352623641,178,"General",1,2
"Xa",0.874162546449515,178,"General",1,3
"Ya",0.125837453550485,178,"General",1,3
"Xb",0.125837453550485,178,"General",1,3
"Yb",0.874162546449515,178,"General",1,3
"Xa",0.979866506885716,178,"General",2,1
"Ya",0.0201334931142839,178,"General",2,1
"Xb",0.0201334931142839,178,"General",2,1
"Yb",0.979866506885716,178,"General",2,1
"Xa",0.998220748318415,178,"General",2,2
"Ya",0.00177925168158514,178,"General",2,2
"Xb",0.00177925168158514,178,"General",2,2
"Yb",0.998220748318415,178,"General",2,2
"Xa",0.993538122371396,178,"General",2,3
"Ya",0.00646187762860407,178,"General",2,3
"Xb",0.00646187762860407,178,"General",2,3
"Yb",0.993538122371396,178,"General",2,3
"Xa",0.00012260032691241,178,"General",3,1
"Ya",0.999877399673088,178,"General",3,1
"Xb",0.999877399673088,178,"General",3,1
"Yb",0.00012260032691241,178,"General",3,1
"Xa",0.00014139983456331,178,"General",3,2
"Ya",0.999858600165437,178,"General",3,2
"Xb",0.999858600165437,178,"General",3,2
"Yb",0.00014139983456331,178,"General",3,2
"Xa",0.00206003126835797,178,"General",3,3
"Ya",0.997939968731642,178,"General",3,3
"Xb",0.997939968731642,178,"General",3,3
"Yb",0.00206003126835797,178,"General",3,3
"Xa",0.999999999999973,178,"Learning",1,1
"Ya",2.70564585896803e-14,178,"Learning",1,1
"Xb",1,178,"Learning",1,1
"Yb",8.16847396273161e-20,178,"Learning",1,1
"Xa",1,178,"Learning",1,2
"Ya",4.68536618771724e-24,178,"Learning",1,2
"Xb",1,178,"Learning",1,2
"Yb",1.44336793213767e-29,178,"Learning",1,2
"Xa",1,178,"Learning",1,3
"Ya",8.16847396273162e-20,178,"Learning",1,3
"Xb",1,178,"Learning",1,3
"Yb",9.03313712603987e-28,178,"Learning",1,3
"Xa",0.5,178,"Learning",2,1
"Ya",0.5,178,"Learning",2,1
"Xb",0.999999999999973,178,"Learning",2,1
"Yb",2.70564585896804e-14,178,"Learning",2,1
"Xa",0.5,178,"Learning",2,2
"Ya",0.5,178,"Learning",2,2
"Xb",1,178,"Learning",2,2
"Yb",4.68536618771723e-24,178,"Learning",2,2
"Xa",0.5,178,"Learning",2,3
"Ya",0.5,178,"Learning",2,3
"Xb",1,178,"Learning",2,3
"Yb",8.16847396273161e-20,178,"Learning",2,3
"Xa",0.999999999999973,178,"Learning",3,1
"Ya",2.70564585896803e-14,178,"Learning",3,1
"Xb",8.16847396273161e-20,178,"Learning",3,1
"Yb",1,178,"Learning",3,1
"Xa",0.999824515887031,178,"Learning",3,2
"Ya",0.00017548411296893,178,"Learning",3,2
"Xb",1.44336793213767e-29,178,"Learning",3,2
"Yb",1,178,"Learning",3,2
"Xa",0.999824515887031,178,"Learning",3,3
"Ya",0.00017548411296893,178,"Learning",3,3
"Xb",2.03239465252246e-17,178,"Learning",3,3
"Yb",1,178,"Learning",3,3
"Xa",0.999999999604592,178,"Planning",1,1
"Ya",3.95408131396077e-10,178,"Planning",1,1
"Xb",0.999999999999865,178,"Planning",1,1
"Yb",1.34951035428052e-13,178,"Planning",1,1
"Xa",1,178,"Planning",1,2
"Ya",1.26312822916326e-16,178,"Planning",1,2
"Xb",1,178,"Planning",1,2
"Yb",4.37123357802683e-20,178,"Planning",1,2
"Xa",0.999999999999865,178,"Planning",1,3
"Ya",1.34951035428052e-13,178,"Planning",1,3
"Xb",1,178,"Planning",1,3
"Yb",7.36690123277401e-19,178,"Planning",1,3
"Xa",0.5,178,"Planning",2,1
"Ya",0.5,178,"Planning",2,1
"Xb",0.999999999604592,178,"Planning",2,1
"Yb",3.95408131396076e-10,178,"Planning",2,1
"Xa",0.5,178,"Planning",2,2
"Ya",0.5,178,"Planning",2,2
"Xb",1,178,"Planning",2,2
"Yb",1.26312822916326e-16,178,"Planning",2,2
"Xa",0.5,178,"Planning",2,3
"Ya",0.5,178,"Planning",2,3
"Xb",0.999999999999865,178,"Planning",2,3
"Yb",1.34951035428052e-13,178,"Planning",2,3
"Xa",0.999999999604592,178,"Planning",3,1
"Ya",3.95408131396077e-10,178,"Planning",3,1
"Xb",1.34951035428052e-13,178,"Planning",3,1
"Yb",0.999999999999865,178,"Planning",3,1
"Xa",0.998521609679543,178,"Planning",3,2
"Ya",0.0014783903204573,178,"Planning",3,2
"Xb",4.37123357802683e-20,178,"Planning",3,2
"Yb",1,178,"Planning",3,2
"Xa",0.998521609679543,178,"Planning",3,3
"Ya",0.0014783903204573,178,"Planning",3,3
"Xb",2.37992875752677e-12,178,"Planning",3,3
"Yb",0.99999999999762,178,"Planning",3,3
"Xa",0.5,179,"Equality",1,1
"Xb",0.5,179,"Equality",1,1
"Ya",0.5,179,"Equality",1,1
"Yb",0.5,179,"Equality",1,1
"Xa",0.5,179,"Equality",1,2
"Xb",0.5,179,"Equality",1,2
"Ya",0.5,179,"Equality",1,2
"Yb",0.5,179,"Equality",1,2
"Xa",0.5,179,"Equality",1,3
"Xb",0.5,179,"Equality",1,3
"Ya",0.5,179,"Equality",1,3
"Yb",0.5,179,"Equality",1,3
"Xa",0.5,179,"Equality",2,1
"Xb",0.5,179,"Equality",2,1
"Ya",0.5,179,"Equality",2,1
"Yb",0.5,179,"Equality",2,1
"Xa",0.5,179,"Equality",2,2
"Xb",0.5,179,"Equality",2,2
"Ya",0.5,179,"Equality",2,2
"Yb",0.5,179,"Equality",2,2
"Xa",0.5,179,"Equality",2,3
"Xb",0.5,179,"Equality",2,3
"Ya",0.5,179,"Equality",2,3
"Yb",0.5,179,"Equality",2,3
"Xa",0.5,179,"Equality",3,1
"Xb",0.5,179,"Equality",3,1
"Ya",0.5,179,"Equality",3,1
"Yb",0.5,179,"Equality",3,1
"Xa",0.5,179,"Equality",3,2
"Xb",0.5,179,"Equality",3,2
"Ya",0.5,179,"Equality",3,2
"Yb",0.5,179,"Equality",3,2
"Xa",0.5,179,"Equality",3,3
"Xb",0.5,179,"Equality",3,3
"Ya",0.5,179,"Equality",3,3
"Yb",0.5,179,"Equality",3,3
"Xa",0.5,179,"Equity",1,1
"Ya",0.5,179,"Equity",1,1
"Xb",0.5,179,"Equity",1,1
"Yb",0.5,179,"Equity",1,1
"Xa",0.5,179,"Equity",1,2
"Ya",0.5,179,"Equity",1,2
"Xb",0.5,179,"Equity",1,2
"Yb",0.5,179,"Equity",1,2
"Xa",0.5,179,"Equity",1,3
"Ya",0.5,179,"Equity",1,3
"Xb",0.5,179,"Equity",1,3
"Yb",0.5,179,"Equity",1,3
"Xa",0.5,179,"Equity",2,1
"Ya",0.5,179,"Equity",2,1
"Xb",0.5,179,"Equity",2,1
"Yb",0.5,179,"Equity",2,1
"Xa",0.5,179,"Equity",2,2
"Ya",0.5,179,"Equity",2,2
"Xb",0.5,179,"Equity",2,2
"Yb",0.5,179,"Equity",2,2
"Xa",0.5,179,"Equity",2,3
"Ya",0.5,179,"Equity",2,3
"Xb",0.5,179,"Equity",2,3
"Yb",0.5,179,"Equity",2,3
"Xa",0.5,179,"Equity",3,1
"Ya",0.5,179,"Equity",3,1
"Xb",0.5,179,"Equity",3,1
"Yb",0.5,179,"Equity",3,1
"Xa",0.5,179,"Equity",3,2
"Ya",0.5,179,"Equity",3,2
"Xb",0.5,179,"Equity",3,2
"Yb",0.5,179,"Equity",3,2
"Xa",0.5,179,"Equity",3,3
"Ya",0.5,179,"Equity",3,3
"Xb",0.5,179,"Equity",3,3
"Yb",0.5,179,"Equity",3,3
"Xa",0.999988747119757,179,"Exploitation",1,1
"Ya",1.12528802427873e-05,179,"Exploitation",1,1
"Xb",0.999999695534341,179,"Exploitation",1,1
"Yb",3.04465659336474e-07,179,"Exploitation",1,1
"Xa",0.99999999333797,179,"Exploitation",1,2
"Ya",6.66202962261407e-09,179,"Exploitation",1,2
"Xb",0.99999999982156,179,"Exploitation",1,2
"Yb",1.78440437287925e-10,179,"Exploitation",1,2
"Xa",0.999999695534341,179,"Exploitation",1,3
"Ya",3.04465659336474e-07,179,"Exploitation",1,3
"Xb",0.999999999244889,179,"Exploitation",1,3
"Yb",7.55111051082402e-10,179,"Exploitation",1,3
"Xa",0.5,179,"Exploitation",2,1
"Ya",0.5,179,"Exploitation",2,1
"Xb",0.999988747119757,179,"Exploitation",2,1
"Yb",1.12528802427873e-05,179,"Exploitation",2,1
"Xa",0.5,179,"Exploitation",2,2
"Ya",0.5,179,"Exploitation",2,2
"Xb",0.99999999333797,179,"Exploitation",2,2
"Yb",6.66202962261407e-09,179,"Exploitation",2,2
"Xa",0.5,179,"Exploitation",2,3
"Ya",0.5,179,"Exploitation",2,3
"Xb",0.999999695534341,179,"Exploitation",2,3
"Yb",3.04465659336474e-07,179,"Exploitation",2,3
"Xa",0.999988747119757,179,"Exploitation",3,1
"Ya",1.12528802427873e-05,179,"Exploitation",3,1
"Xb",3.04465659336474e-07,179,"Exploitation",3,1
"Yb",0.999999695534341,179,"Exploitation",3,1
"Xa",0.976919888449225,179,"Exploitation",3,2
"Ya",0.0230801115507747,179,"Exploitation",3,2
"Xb",1.78440437287925e-10,179,"Exploitation",3,2
"Yb",0.99999999982156,179,"Exploitation",3,2
"Xa",0.976919888449225,179,"Exploitation",3,3
"Ya",0.0230801115507747,179,"Exploitation",3,3
"Xb",7.80505215104664e-07,179,"Exploitation",3,3
"Yb",0.999999219494785,179,"Exploitation",3,3
"Xa",0.5,179,"General",1,1
"Ya",0.5,179,"General",1,1
"Xb",0.5,179,"General",1,1
"Yb",0.5,179,"General",1,1
"Xa",0.5,179,"General",1,2
"Ya",0.5,179,"General",1,2
"Xb",0.5,179,"General",1,2
"Yb",0.5,179,"General",1,2
"Xa",0.5,179,"General",1,3
"Ya",0.5,179,"General",1,3
"Xb",0.5,179,"General",1,3
"Yb",0.5,179,"General",1,3
"Xa",0.5,179,"General",2,1
"Ya",0.5,179,"General",2,1
"Xb",0.5,179,"General",2,1
"Yb",0.5,179,"General",2,1
"Xa",0.5,179,"General",2,2
"Ya",0.5,179,"General",2,2
"Xb",0.5,179,"General",2,2
"Yb",0.5,179,"General",2,2
"Xa",0.5,179,"General",2,3
"Ya",0.5,179,"General",2,3
"Xb",0.5,179,"General",2,3
"Yb",0.5,179,"General",2,3
"Xa",0.5,179,"General",3,1
"Ya",0.5,179,"General",3,1
"Xb",0.5,179,"General",3,1
"Yb",0.5,179,"General",3,1
"Xa",0.5,179,"General",3,2
"Ya",0.5,179,"General",3,2
"Xb",0.5,179,"General",3,2
"Yb",0.5,179,"General",3,2
"Xa",0.5,179,"General",3,3
"Ya",0.5,179,"General",3,3
"Xb",0.5,179,"General",3,3
"Yb",0.5,179,"General",3,3
"Xa",0.999999999996931,179,"Learning",1,1
"Ya",3.06921901873943e-12,179,"Learning",1,1
"Xb",1,179,"Learning",1,1
"Yb",1.01247888825545e-16,179,"Learning",1,1
"Xa",1,179,"Learning",1,2
"Ya",2.27991475238307e-20,179,"Learning",1,2
"Xb",1,179,"Learning",1,2
"Yb",7.66246269336291e-25,179,"Learning",1,2
"Xa",1,179,"Learning",1,3
"Ya",1.01247888825545e-16,179,"Learning",1,3
"Xb",1,179,"Learning",1,3
"Yb",2.50994291039603e-23,179,"Learning",1,3
"Xa",0.5,179,"Learning",2,1
"Ya",0.5,179,"Learning",2,1
"Xb",0.999999999996931,179,"Learning",2,1
"Yb",3.06921901873942e-12,179,"Learning",2,1
"Xa",0.5,179,"Learning",2,2
"Ya",0.5,179,"Learning",2,2
"Xb",1,179,"Learning",2,2
"Yb",2.27991475238307e-20,179,"Learning",2,2
"Xa",0.5,179,"Learning",2,3
"Ya",0.5,179,"Learning",2,3
"Xb",1,179,"Learning",2,3
"Yb",1.01247888825545e-16,179,"Learning",2,3
"Xa",0.999999999996931,179,"Learning",3,1
"Ya",3.06921901873943e-12,179,"Learning",3,1
"Xb",1.01247888825545e-16,179,"Learning",3,1
"Yb",1,179,"Learning",3,1
"Xa",0.999521806544471,179,"Learning",3,2
"Ya",0.00047819345552911,179,"Learning",3,2
"Xb",7.66246269336291e-25,179,"Learning",3,2
"Yb",1,179,"Learning",3,2
"Xa",0.999521806544471,179,"Learning",3,3
"Ya",0.00047819345552911,179,"Learning",3,3
"Xb",6.33856113295638e-15,179,"Learning",3,3
"Yb",0.999999999999994,179,"Learning",3,3
"Xa",0.999999988992952,179,"Planning",1,1
"Ya",1.10070480570186e-08,179,"Planning",1,1
"Xb",0.999999999982941,179,"Planning",1,1
"Yb",1.70589376648342e-11,179,"Planning",1,1
"Xa",0.999999999999957,179,"Planning",1,2
"Ya",4.32146524119846e-14,179,"Planning",1,2
"Xb",1,179,"Planning",1,2
"Yb",6.75186639969474e-17,179,"Planning",1,2
"Xa",0.999999999982941,179,"Planning",1,3
"Ya",1.70589376648341e-11,179,"Planning",1,3
"Xb",0.999999999999999,179,"Planning",1,3
"Yb",7.23417075052524e-16,179,"Planning",1,3
"Xa",0.5,179,"Planning",2,1
"Ya",0.5,179,"Planning",2,1
"Xb",0.999999988992952,179,"Planning",2,1
"Yb",1.10070480570186e-08,179,"Planning",2,1
"Xa",0.5,179,"Planning",2,2
"Ya",0.5,179,"Planning",2,2
"Xb",0.999999999999957,179,"Planning",2,2
"Yb",4.32146524119846e-14,179,"Planning",2,2
"Xa",0.5,179,"Planning",2,3
"Ya",0.5,179,"Planning",2,3
"Xb",0.999999999982941,179,"Planning",2,3
"Yb",1.70589376648342e-11,179,"Planning",2,3
"Xa",0.999999988992952,179,"Planning",3,1
"Ya",1.10070480570186e-08,179,"Planning",3,1
"Xb",1.70589376648342e-11,179,"Planning",3,1
"Yb",0.999999999982941,179,"Planning",3,1
"Xa",0.996589273227456,179,"Planning",3,2
"Ya",0.00341072677254414,179,"Planning",3,2
"Xb",6.75186639969474e-17,179,"Planning",3,2
"Yb",1,179,"Planning",3,2
"Xa",0.996589273227456,179,"Planning",3,3
"Ya",0.00341072677254414,179,"Planning",3,3
"Xb",1.42396440189007e-10,179,"Planning",3,3
"Yb",0.999999999857604,179,"Planning",3,3
"Xa",0.5,180,"Equality",1,1
