"agent","p_model","subject","model","competence_structure","scenario"
"Ya",0.5,346,"Equality",3,2
"Yb",0.5,346,"Equality",3,2
"Xa",0.5,346,"Equality",3,3
"Xb",0.5,346,"Equality",3,3
"Ya",0.5,346,"Equality",3,3
"Yb",0.5,346,"Equality",3,3
"Xa",0.0186969180643611,346,"Equity",1,1
"Ya",0.981303081935639,346,"Equity",1,1
"Xb",0.00636847541125832,346,"Equity",1,1
"Yb",0.993631524588742,346,"Equity",1,1
"Xa",0.00164609300802048,346,"Equity",1,2
"Ya",0.99835390699198,346,"Equity",1,2
"Xb",0.00054245371124643,346,"Equity",1,2
"Yb",0.999457546288753,346,"Equity",1,2
"Xa",0.00636847541125832,346,"Equity",1,3
"Ya",0.993631524588742,346,"Equity",1,3
"Xb",0.00088198471301257,346,"Equity",1,3
"Yb",0.999118015286987,346,"Equity",1,3
"Xa",0.5,346,"Equity",2,1
"Ya",0.5,346,"Equity",2,1
"Xb",0.0186969180643611,346,"Equity",2,1
"Yb",0.981303081935639,346,"Equity",2,1
"Xa",0.5,346,"Equity",2,2
"Ya",0.5,346,"Equity",2,2
"Xb",0.00164609300802047,346,"Equity",2,2
"Yb",0.99835390699198,346,"Equity",2,2
"Xa",0.5,346,"Equity",2,3
"Ya",0.5,346,"Equity",2,3
"Xb",0.00636847541125832,346,"Equity",2,3
"Yb",0.993631524588742,346,"Equity",2,3
"Xa",0.0186969180643611,346,"Equity",3,1
"Ya",0.981303081935639,346,"Equity",3,1
"Xb",0.993631524588742,346,"Equity",3,1
"Yb",0.00636847541125832,346,"Equity",3,1
"Xa",0.203015290491714,346,"Equity",3,2
"Ya",0.796984709508285,346,"Equity",3,2
"Xb",0.999457546288753,346,"Equity",3,2
"Yb",0.00054245371124643,346,"Equity",3,2
"Xa",0.203015290491714,346,"Equity",3,3
"Ya",0.796984709508286,346,"Equity",3,3
"Xb",0.992081037674515,346,"Equity",3,3
"Yb",0.00791896232548464,346,"Equity",3,3
"Xa",0.981303081935639,346,"Exploitation",1,1
"Ya",0.0186969180643611,346,"Exploitation",1,1
"Xb",0.993631524588742,346,"Exploitation",1,1
"Yb",0.00636847541125832,346,"Exploitation",1,1
"Xa",0.99835390699198,346,"Exploitation",1,2
"Ya",0.00164609300802048,346,"Exploitation",1,2
"Xb",0.999457546288754,346,"Exploitation",1,2
"Yb",0.00054245371124643,346,"Exploitation",1,2
"Xa",0.993631524588742,346,"Exploitation",1,3
"Ya",0.00636847541125832,346,"Exploitation",1,3
"Xb",0.999118015286988,346,"Exploitation",1,3
"Yb",0.00088198471301257,346,"Exploitation",1,3
"Xa",0.5,346,"Exploitation",2,1
"Ya",0.5,346,"Exploitation",2,1
"Xb",0.981303081935639,346,"Exploitation",2,1
"Yb",0.0186969180643611,346,"Exploitation",2,1
"Xa",0.5,346,"Exploitation",2,2
"Ya",0.5,346,"Exploitation",2,2
"Xb",0.99835390699198,346,"Exploitation",2,2
"Yb",0.00164609300802047,346,"Exploitation",2,2
"Xa",0.5,346,"Exploitation",2,3
"Ya",0.5,346,"Exploitation",2,3
"Xb",0.993631524588742,346,"Exploitation",2,3
"Yb",0.00636847541125832,346,"Exploitation",2,3
"Xa",0.981303081935639,346,"Exploitation",3,1
"Ya",0.0186969180643611,346,"Exploitation",3,1
"Xb",0.00636847541125832,346,"Exploitation",3,1
"Yb",0.993631524588742,346,"Exploitation",3,1
"Xa",0.796984709508286,346,"Exploitation",3,2
"Ya",0.203015290491714,346,"Exploitation",3,2
"Xb",0.00054245371124643,346,"Exploitation",3,2
"Yb",0.999457546288754,346,"Exploitation",3,2
"Xa",0.796984709508286,346,"Exploitation",3,3
"Ya",0.203015290491714,346,"Exploitation",3,3
"Xb",0.00791896232548464,346,"Exploitation",3,3
"Yb",0.992081037674515,346,"Exploitation",3,3
"Xa",0.5,346,"General",1,1
"Ya",0.5,346,"General",1,1
"Xb",0.5,346,"General",1,1
"Yb",0.5,346,"General",1,1
"Xa",0.5,346,"General",1,2
"Ya",0.5,346,"General",1,2
"Xb",0.5,346,"General",1,2
"Yb",0.5,346,"General",1,2
"Xa",0.5,346,"General",1,3
"Ya",0.5,346,"General",1,3
"Xb",0.5,346,"General",1,3
"Yb",0.5,346,"General",1,3
"Xa",0.5,346,"General",2,1
"Ya",0.5,346,"General",2,1
"Xb",0.5,346,"General",2,1
"Yb",0.5,346,"General",2,1
"Xa",0.5,346,"General",2,2
"Ya",0.5,346,"General",2,2
"Xb",0.5,346,"General",2,2
"Yb",0.5,346,"General",2,2
"Xa",0.5,346,"General",2,3
"Ya",0.5,346,"General",2,3
"Xb",0.5,346,"General",2,3
"Yb",0.5,346,"General",2,3
"Xa",0.5,346,"General",3,1
"Ya",0.5,346,"General",3,1
"Xb",0.5,346,"General",3,1
"Yb",0.5,346,"General",3,1
"Xa",0.5,346,"General",3,2
"Ya",0.5,346,"General",3,2
"Xb",0.5,346,"General",3,2
"Yb",0.5,346,"General",3,2
"Xa",0.5,346,"General",3,3
"Ya",0.5,346,"General",3,3
"Xb",0.5,346,"General",3,3
"Yb",0.5,346,"General",3,3
"Xa",0.997198118258088,346,"Learning",1,1
"Ya",0.00280188174191198,346,"Learning",1,1
"Xb",0.999477103616655,346,"Learning",1,1
"Yb",0.00052289638334454,346,"Learning",1,1
"Xa",0.999929646752586,346,"Learning",1,2
"Ya",7.03532474141465e-05,346,"Learning",1,2
"Xb",0.999987178092627,346,"Learning",1,2
"Yb",1.28219073731591e-05,346,"Learning",1,2
"Xa",0.999477103616655,346,"Learning",1,3
"Ya",0.00052289638334454,346,"Learning",1,3
"Xb",0.999973454880635,346,"Learning",1,3
"Yb",2.65451193647258e-05,346,"Learning",1,3
"Xa",0.5,346,"Learning",2,1
"Ya",0.5,346,"Learning",2,1
"Xb",0.997198118258088,346,"Learning",2,1
"Yb",0.00280188174191198,346,"Learning",2,1
"Xa",0.5,346,"Learning",2,2
"Ya",0.5,346,"Learning",2,2
"Xb",0.999929646752586,346,"Learning",2,2
"Yb",7.03532474141465e-05,346,"Learning",2,2
"Xa",0.5,346,"Learning",2,3
"Ya",0.5,346,"Learning",2,3
"Xb",0.999477103616655,346,"Learning",2,3
"Yb",0.00052289638334454,346,"Learning",2,3
"Xa",0.997198118258088,346,"Learning",3,1
"Ya",0.00280188174191198,346,"Learning",3,1
"Xb",0.00052289638334454,346,"Learning",3,1
"Yb",0.999477103616655,346,"Learning",3,1
"Xa",0.881932239355812,346,"Learning",3,2
"Ya",0.118067760644188,346,"Learning",3,2
"Xb",1.28219073731591e-05,346,"Learning",3,2
"Yb",0.999987178092627,346,"Learning",3,2
"Xa",0.881932239355812,346,"Learning",3,3
"Ya",0.118067760644188,346,"Learning",3,3
"Xb",0.00074996248197851,346,"Learning",3,3
"Yb",0.999250037518021,346,"Learning",3,3
"Xa",0.145755948705818,346,"Planning",1,1
"Xb",0.854244051294181,346,"Planning",1,1
"Ya",0.854244051294181,346,"Planning",1,1
"Yb",0.145755948705818,346,"Planning",1,1
"Xa",0.128747146040411,346,"Planning",1,2
"Xb",0.871252853959589,346,"Planning",1,2
"Ya",0.871252853959589,346,"Planning",1,2
"Yb",0.128747146040411,346,"Planning",1,2
"Xa",0.0225820841819488,346,"Planning",1,3
"Xb",0.977417915818051,346,"Planning",1,3
"Ya",0.977417915818051,346,"Planning",1,3
"Yb",0.0225820841819488,346,"Planning",1,3
"Xa",0.00058031844105532,346,"Planning",2,1
"Xb",0.999419681558945,346,"Planning",2,1
"Ya",0.999419681558945,346,"Planning",2,1
"Yb",0.00058031844105532,346,"Planning",2,1
"Xa",4.16691818640747e-06,346,"Planning",2,2
"Xb",0.999995833081814,346,"Planning",2,2
"Ya",0.999995833081814,346,"Planning",2,2
"Yb",4.16691818640747e-06,346,"Planning",2,2
"Xa",4.58493878126813e-05,346,"Planning",2,3
"Xb",0.999954150612187,346,"Planning",2,3
"Ya",0.999954150612187,346,"Planning",2,3
"Yb",4.58493878126813e-05,346,"Planning",2,3
"Xa",0.999999981339225,346,"Planning",3,1
"Xb",1.86607747523823e-08,346,"Planning",3,1
"Ya",1.86607747523823e-08,346,"Planning",3,1
"Yb",0.999999981339225,346,"Planning",3,1
"Xa",0.999999976945414,346,"Planning",3,2
"Xb",2.30545857515346e-08,346,"Planning",3,2
"Ya",2.30545857515346e-08,346,"Planning",3,2
"Yb",0.999999976945414,346,"Planning",3,2
"Xa",0.999994745046653,346,"Planning",3,3
"Xb",5.25495334748613e-06,346,"Planning",3,3
"Ya",5.25495334748613e-06,346,"Planning",3,3
"Yb",0.999994745046653,346,"Planning",3,3
"Xa",0.5,347,"Equality",1,1
"Xb",0.5,347,"Equality",1,1
"Ya",0.5,347,"Equality",1,1
"Yb",0.5,347,"Equality",1,1
"Xa",0.5,347,"Equality",1,2
"Xb",0.5,347,"Equality",1,2
"Ya",0.5,347,"Equality",1,2
"Yb",0.5,347,"Equality",1,2
"Xa",0.5,347,"Equality",1,3
"Xb",0.5,347,"Equality",1,3
"Ya",0.5,347,"Equality",1,3
"Yb",0.5,347,"Equality",1,3
"Xa",0.5,347,"Equality",2,1
"Xb",0.5,347,"Equality",2,1
"Ya",0.5,347,"Equality",2,1
"Yb",0.5,347,"Equality",2,1
"Xa",0.5,347,"Equality",2,2
"Xb",0.5,347,"Equality",2,2
"Ya",0.5,347,"Equality",2,2
"Yb",0.5,347,"Equality",2,2
"Xa",0.5,347,"Equality",2,3
"Xb",0.5,347,"Equality",2,3
"Ya",0.5,347,"Equality",2,3
"Yb",0.5,347,"Equality",2,3
"Xa",0.5,347,"Equality",3,1
"Xb",0.5,347,"Equality",3,1
"Ya",0.5,347,"Equality",3,1
"Yb",0.5,347,"Equality",3,1
"Xa",0.5,347,"Equality",3,2
"Xb",0.5,347,"Equality",3,2
"Ya",0.5,347,"Equality",3,2
"Yb",0.5,347,"Equality",3,2
"Xa",0.5,347,"Equality",3,3
"Xb",0.5,347,"Equality",3,3
"Ya",0.5,347,"Equality",3,3
"Yb",0.5,347,"Equality",3,3
"Xa",0.00043027667658451,347,"Equity",1,1
"Ya",0.999569723323415,347,"Equity",1,1
"Xb",4.31992942625702e-05,347,"Equity",1,1
"Yb",0.999956800705737,347,"Equity",1,1
"Xa",3.10402153295365e-06,347,"Equity",1,2
"Ya",0.999996895978467,347,"Equity",1,2
"Xb",3.05673259382445e-07,347,"Equity",1,2
"Yb",0.999999694326741,347,"Equity",1,2
"Xa",4.31992942625701e-05,347,"Equity",1,3
"Ya",0.999956800705737,347,"Equity",1,3
"Xb",8.04388355802599e-07,347,"Equity",1,3
"Yb",0.999999195611644,347,"Equity",1,3
"Xa",0.499999999999999,347,"Equity",2,1
"Ya",0.500000000000001,347,"Equity",2,1
"Xb",0.00043027667658451,347,"Equity",2,1
"Yb",0.999569723323415,347,"Equity",2,1
"Xa",0.499999999999999,347,"Equity",2,2
"Ya",0.500000000000001,347,"Equity",2,2
"Xb",3.10402153295365e-06,347,"Equity",2,2
"Yb",0.999996895978467,347,"Equity",2,2
"Xa",0.5,347,"Equity",2,3
"Ya",0.5,347,"Equity",2,3
"Xb",4.31992942625702e-05,347,"Equity",2,3
"Yb",0.999956800705737,347,"Equity",2,3
"Xa",0.00043027667658451,347,"Equity",3,1
"Ya",0.999569723323415,347,"Equity",3,1
"Xb",0.999956800705737,347,"Equity",3,1
"Yb",4.31992942625702e-05,347,"Equity",3,1
"Xa",0.0678197197700551,347,"Equity",3,2
"Ya",0.932180280229945,347,"Equity",3,2
"Xb",0.999999694326741,347,"Equity",3,2
"Yb",3.05673259382445e-07,347,"Equity",3,2
"Xa",0.0678197197700553,347,"Equity",3,3
"Ya",0.932180280229945,347,"Equity",3,3
"Xb",0.999926856928977,347,"Equity",3,3
"Yb",7.31430710230338e-05,347,"Equity",3,3
"Xa",0.981303081935639,347,"Exploitation",1,1
"Ya",0.0186969180643611,347,"Exploitation",1,1
"Xb",0.993631524588742,347,"Exploitation",1,1
"Yb",0.00636847541125832,347,"Exploitation",1,1
"Xa",0.99835390699198,347,"Exploitation",1,2
"Ya",0.00164609300802048,347,"Exploitation",1,2
"Xb",0.999457546288754,347,"Exploitation",1,2
"Yb",0.00054245371124643,347,"Exploitation",1,2
"Xa",0.993631524588742,347,"Exploitation",1,3
"Ya",0.00636847541125832,347,"Exploitation",1,3
"Xb",0.999118015286988,347,"Exploitation",1,3
"Yb",0.00088198471301257,347,"Exploitation",1,3
"Xa",0.5,347,"Exploitation",2,1
"Ya",0.5,347,"Exploitation",2,1
"Xb",0.981303081935639,347,"Exploitation",2,1
"Yb",0.0186969180643611,347,"Exploitation",2,1
"Xa",0.5,347,"Exploitation",2,2
"Ya",0.5,347,"Exploitation",2,2
"Xb",0.99835390699198,347,"Exploitation",2,2
"Yb",0.00164609300802047,347,"Exploitation",2,2
"Xa",0.5,347,"Exploitation",2,3
"Ya",0.5,347,"Exploitation",2,3
"Xb",0.993631524588742,347,"Exploitation",2,3
"Yb",0.00636847541125832,347,"Exploitation",2,3
"Xa",0.981303081935639,347,"Exploitation",3,1
"Ya",0.0186969180643611,347,"Exploitation",3,1
"Xb",0.00636847541125832,347,"Exploitation",3,1
"Yb",0.993631524588742,347,"Exploitation",3,1
"Xa",0.796984709508286,347,"Exploitation",3,2
"Ya",0.203015290491714,347,"Exploitation",3,2
"Xb",0.00054245371124643,347,"Exploitation",3,2
"Yb",0.999457546288754,347,"Exploitation",3,2
"Xa",0.796984709508286,347,"Exploitation",3,3
"Ya",0.203015290491714,347,"Exploitation",3,3
"Xb",0.00791896232548464,347,"Exploitation",3,3
"Yb",0.992081037674515,347,"Exploitation",3,3
"Xa",0.5,347,"General",1,1
"Ya",0.5,347,"General",1,1
"Xb",0.5,347,"General",1,1
"Yb",0.5,347,"General",1,1
"Xa",0.5,347,"General",1,2
"Ya",0.5,347,"General",1,2
"Xb",0.5,347,"General",1,2
"Yb",0.5,347,"General",1,2
"Xa",0.5,347,"General",1,3
"Ya",0.5,347,"General",1,3
"Xb",0.5,347,"General",1,3
"Yb",0.5,347,"General",1,3
"Xa",0.5,347,"General",2,1
"Ya",0.5,347,"General",2,1
"Xb",0.5,347,"General",2,1
"Yb",0.5,347,"General",2,1
"Xa",0.5,347,"General",2,2
"Ya",0.5,347,"General",2,2
"Xb",0.5,347,"General",2,2
"Yb",0.5,347,"General",2,2
"Xa",0.5,347,"General",2,3
"Ya",0.5,347,"General",2,3
"Xb",0.5,347,"General",2,3
"Yb",0.5,347,"General",2,3
"Xa",0.5,347,"General",3,1
"Ya",0.5,347,"General",3,1
"Xb",0.5,347,"General",3,1
"Yb",0.5,347,"General",3,1
"Xa",0.5,347,"General",3,2
"Ya",0.5,347,"General",3,2
"Xb",0.5,347,"General",3,2
"Yb",0.5,347,"General",3,2
"Xa",0.5,347,"General",3,3
"Ya",0.5,347,"General",3,3
"Xb",0.5,347,"General",3,3
"Yb",0.5,347,"General",3,3
"Xa",0.999988747119757,347,"Learning",1,1
"Ya",1.12528802427873e-05,347,"Learning",1,1
"Xb",0.999999695534341,347,"Learning",1,1
"Yb",3.04465659336474e-07,347,"Learning",1,1
"Xa",0.99999999333797,347,"Learning",1,2
"Ya",6.66202962261408e-09,347,"Learning",1,2
"Xb",0.99999999982156,347,"Learning",1,2
"Yb",1.78440437287925e-10,347,"Learning",1,2
"Xa",0.999999695534341,347,"Learning",1,3
"Ya",3.04465659336474e-07,347,"Learning",1,3
"Xb",0.999999999244889,347,"Learning",1,3
"Yb",7.55111051082402e-10,347,"Learning",1,3
"Xa",0.5,347,"Learning",2,1
"Ya",0.5,347,"Learning",2,1
"Xb",0.999988747119757,347,"Learning",2,1
"Yb",1.12528802427873e-05,347,"Learning",2,1
"Xa",0.5,347,"Learning",2,2
"Ya",0.5,347,"Learning",2,2
"Xb",0.99999999333797,347,"Learning",2,2
"Yb",6.66202962261407e-09,347,"Learning",2,2
"Xa",0.5,347,"Learning",2,3
"Ya",0.5,347,"Learning",2,3
"Xb",0.999999695534341,347,"Learning",2,3
"Yb",3.04465659336474e-07,347,"Learning",2,3
"Xa",0.999988747119757,347,"Learning",3,1
"Ya",1.12528802427873e-05,347,"Learning",3,1
"Xb",3.04465659336474e-07,347,"Learning",3,1
"Yb",0.999999695534341,347,"Learning",3,1
"Xa",0.976919888449225,347,"Learning",3,2
"Ya",0.0230801115507747,347,"Learning",3,2
"Xb",1.78440437287925e-10,347,"Learning",3,2
"Yb",0.99999999982156,347,"Learning",3,2
"Xa",0.976919888449225,347,"Learning",3,3
"Ya",0.0230801115507747,347,"Learning",3,3
"Xb",7.80505215104664e-07,347,"Learning",3,3
"Yb",0.999999219494785,347,"Learning",3,3
"Xa",0.145755948705818,347,"Planning",1,1
"Xb",0.854244051294181,347,"Planning",1,1
"Ya",0.854244051294181,347,"Planning",1,1
"Yb",0.145755948705818,347,"Planning",1,1
"Xa",0.128747146040411,347,"Planning",1,2
"Xb",0.871252853959589,347,"Planning",1,2
"Ya",0.871252853959589,347,"Planning",1,2
"Yb",0.128747146040411,347,"Planning",1,2
"Xa",0.0225820841819488,347,"Planning",1,3
"Xb",0.977417915818051,347,"Planning",1,3
"Ya",0.977417915818051,347,"Planning",1,3
"Yb",0.0225820841819488,347,"Planning",1,3
"Xa",0.00058031844105532,347,"Planning",2,1
"Xb",0.999419681558945,347,"Planning",2,1
"Ya",0.999419681558945,347,"Planning",2,1
"Yb",0.00058031844105532,347,"Planning",2,1
"Xa",4.16691818640747e-06,347,"Planning",2,2
"Xb",0.999995833081814,347,"Planning",2,2
"Ya",0.999995833081814,347,"Planning",2,2
"Yb",4.16691818640747e-06,347,"Planning",2,2
"Xa",4.58493878126813e-05,347,"Planning",2,3
"Xb",0.999954150612187,347,"Planning",2,3
"Ya",0.999954150612187,347,"Planning",2,3
"Yb",4.58493878126813e-05,347,"Planning",2,3
"Xa",0.999999981339225,347,"Planning",3,1
"Xb",1.86607747523823e-08,347,"Planning",3,1
"Ya",1.86607747523823e-08,347,"Planning",3,1
"Yb",0.999999981339225,347,"Planning",3,1
"Xa",0.999999976945414,347,"Planning",3,2
"Xb",2.30545857515346e-08,347,"Planning",3,2
"Ya",2.30545857515346e-08,347,"Planning",3,2
"Yb",0.999999976945414,347,"Planning",3,2
"Xa",0.999994745046653,347,"Planning",3,3
"Xb",5.25495334748613e-06,347,"Planning",3,3
"Ya",5.25495334748613e-06,347,"Planning",3,3
"Yb",0.999994745046653,347,"Planning",3,3
"Xa",0.5,348,"Equality",1,1
"Xb",0.5,348,"Equality",1,1
"Ya",0.5,348,"Equality",1,1
"Yb",0.5,348,"Equality",1,1
"Xa",0.5,348,"Equality",1,2
"Xb",0.5,348,"Equality",1,2
"Ya",0.5,348,"Equality",1,2
"Yb",0.5,348,"Equality",1,2
"Xa",0.5,348,"Equality",1,3
"Xb",0.5,348,"Equality",1,3
"Ya",0.5,348,"Equality",1,3
"Yb",0.5,348,"Equality",1,3
"Xa",0.5,348,"Equality",2,1
"Xb",0.5,348,"Equality",2,1
"Ya",0.5,348,"Equality",2,1
"Yb",0.5,348,"Equality",2,1
"Xa",0.5,348,"Equality",2,2
"Xb",0.5,348,"Equality",2,2
"Ya",0.5,348,"Equality",2,2
"Yb",0.5,348,"Equality",2,2
"Xa",0.5,348,"Equality",2,3
"Xb",0.5,348,"Equality",2,3
"Ya",0.5,348,"Equality",2,3
"Yb",0.5,348,"Equality",2,3
"Xa",0.5,348,"Equality",3,1
"Xb",0.5,348,"Equality",3,1
"Ya",0.5,348,"Equality",3,1
"Yb",0.5,348,"Equality",3,1
"Xa",0.5,348,"Equality",3,2
"Xb",0.5,348,"Equality",3,2
"Ya",0.5,348,"Equality",3,2
"Yb",0.5,348,"Equality",3,2
"Xa",0.5,348,"Equality",3,3
"Xb",0.5,348,"Equality",3,3
"Ya",0.5,348,"Equality",3,3
"Yb",0.5,348,"Equality",3,3
"Xa",1.12528802427873e-05,348,"Equity",1,1
"Ya",0.999988747119757,348,"Equity",1,1
"Xb",3.04465659336474e-07,348,"Equity",1,1
"Yb",0.999999695534341,348,"Equity",1,1
"Xa",6.66202962261405e-09,348,"Equity",1,2
"Ya",0.99999999333797,348,"Equity",1,2
"Xb",1.78440437287925e-10,348,"Equity",1,2
"Yb",0.99999999982156,348,"Equity",1,2
"Xa",3.04465659336474e-07,348,"Equity",1,3
"Ya",0.999999695534341,348,"Equity",1,3
"Xb",7.55111051082402e-10,348,"Equity",1,3
"Yb",0.999999999244889,348,"Equity",1,3
"Xa",0.5,348,"Equity",2,1
"Ya",0.5,348,"Equity",2,1
"Xb",1.12528802427873e-05,348,"Equity",2,1
"Yb",0.999988747119757,348,"Equity",2,1
"Xa",0.5,348,"Equity",2,2
"Ya",0.5,348,"Equity",2,2
"Xb",6.66202962261409e-09,348,"Equity",2,2
"Yb",0.99999999333797,348,"Equity",2,2
"Xa",0.5,348,"Equity",2,3
"Ya",0.5,348,"Equity",2,3
"Xb",3.04465659336474e-07,348,"Equity",2,3
"Yb",0.999999695534341,348,"Equity",2,3
"Xa",1.12528802427873e-05,348,"Equity",3,1
"Ya",0.999988747119757,348,"Equity",3,1
"Xb",0.999999695534341,348,"Equity",3,1
"Yb",3.04465659336474e-07,348,"Equity",3,1
"Xa",0.0230801115507747,348,"Equity",3,2
"Ya",0.976919888449225,348,"Equity",3,2
"Xb",0.99999999982156,348,"Equity",3,2
"Yb",1.78440437287925e-10,348,"Equity",3,2
"Xa",0.0230801115507747,348,"Equity",3,3
"Ya",0.976919888449225,348,"Equity",3,3
"Xb",0.999999219494785,348,"Equity",3,3
"Yb",7.80505215104662e-07,348,"Equity",3,3
"Xa",0.5,348,"Exploitation",1,1
"Ya",0.5,348,"Exploitation",1,1
"Xb",0.5,348,"Exploitation",1,1
"Yb",0.5,348,"Exploitation",1,1
"Xa",0.5,348,"Exploitation",1,2
"Ya",0.5,348,"Exploitation",1,2
"Xb",0.5,348,"Exploitation",1,2
"Yb",0.5,348,"Exploitation",1,2
"Xa",0.5,348,"Exploitation",1,3
"Ya",0.5,348,"Exploitation",1,3
"Xb",0.5,348,"Exploitation",1,3
"Yb",0.5,348,"Exploitation",1,3
"Xa",0.5,348,"Exploitation",2,1
"Ya",0.5,348,"Exploitation",2,1
"Xb",0.5,348,"Exploitation",2,1
"Yb",0.5,348,"Exploitation",2,1
"Xa",0.5,348,"Exploitation",2,2
"Ya",0.5,348,"Exploitation",2,2
"Xb",0.5,348,"Exploitation",2,2
"Yb",0.5,348,"Exploitation",2,2
"Xa",0.5,348,"Exploitation",2,3
"Ya",0.5,348,"Exploitation",2,3
"Xb",0.5,348,"Exploitation",2,3
"Yb",0.5,348,"Exploitation",2,3
"Xa",0.5,348,"Exploitation",3,1
"Ya",0.5,348,"Exploitation",3,1
"Xb",0.5,348,"Exploitation",3,1
"Yb",0.5,348,"Exploitation",3,1
"Xa",0.5,348,"Exploitation",3,2
"Ya",0.5,348,"Exploitation",3,2
"Xb",0.5,348,"Exploitation",3,2
"Yb",0.5,348,"Exploitation",3,2
"Xa",0.5,348,"Exploitation",3,3
"Ya",0.5,348,"Exploitation",3,3
"Xb",0.5,348,"Exploitation",3,3
"Yb",0.5,348,"Exploitation",3,3
"Xa",0.5,348,"General",1,1
"Ya",0.5,348,"General",1,1
"Xb",0.5,348,"General",1,1
"Yb",0.5,348,"General",1,1
"Xa",0.5,348,"General",1,2
"Ya",0.5,348,"General",1,2
"Xb",0.5,348,"General",1,2
"Yb",0.5,348,"General",1,2
"Xa",0.5,348,"General",1,3
"Ya",0.5,348,"General",1,3
"Xb",0.5,348,"General",1,3
"Yb",0.5,348,"General",1,3
"Xa",0.5,348,"General",2,1
"Ya",0.5,348,"General",2,1
"Xb",0.5,348,"General",2,1
"Yb",0.5,348,"General",2,1
"Xa",0.5,348,"General",2,2
"Ya",0.5,348,"General",2,2
"Xb",0.5,348,"General",2,2
"Yb",0.5,348,"General",2,2
"Xa",0.5,348,"General",2,3
"Ya",0.5,348,"General",2,3
"Xb",0.5,348,"General",2,3
"Yb",0.5,348,"General",2,3
"Xa",0.5,348,"General",3,1
"Ya",0.5,348,"General",3,1
"Xb",0.5,348,"General",3,1
"Yb",0.5,348,"General",3,1
"Xa",0.5,348,"General",3,2
"Ya",0.5,348,"General",3,2
"Xb",0.5,348,"General",3,2
"Yb",0.5,348,"General",3,2
"Xa",0.5,348,"General",3,3
"Ya",0.5,348,"General",3,3
"Xb",0.5,348,"General",3,3
"Yb",0.5,348,"General",3,3
"Xa",0.981303081935639,348,"Learning",1,1
"Ya",0.0186969180643611,348,"Learning",1,1
"Xb",0.993631524588742,348,"Learning",1,1
"Yb",0.00636847541125832,348,"Learning",1,1
"Xa",0.99835390699198,348,"Learning",1,2
"Ya",0.00164609300802048,348,"Learning",1,2
"Xb",0.999457546288754,348,"Learning",1,2
"Yb",0.00054245371124643,348,"Learning",1,2
"Xa",0.993631524588742,348,"Learning",1,3
"Ya",0.00636847541125832,348,"Learning",1,3
"Xb",0.999118015286988,348,"Learning",1,3
"Yb",0.00088198471301257,348,"Learning",1,3
"Xa",0.5,348,"Learning",2,1
"Ya",0.5,348,"Learning",2,1
"Xb",0.981303081935639,348,"Learning",2,1
"Yb",0.0186969180643611,348,"Learning",2,1
"Xa",0.5,348,"Learning",2,2
"Ya",0.5,348,"Learning",2,2
"Xb",0.99835390699198,348,"Learning",2,2
"Yb",0.00164609300802048,348,"Learning",2,2
"Xa",0.5,348,"Learning",2,3
"Ya",0.5,348,"Learning",2,3
"Xb",0.993631524588742,348,"Learning",2,3
"Yb",0.00636847541125832,348,"Learning",2,3
"Xa",0.981303081935639,348,"Learning",3,1
"Ya",0.0186969180643611,348,"Learning",3,1
"Xb",0.00636847541125832,348,"Learning",3,1
"Yb",0.993631524588742,348,"Learning",3,1
"Xa",0.796984709508286,348,"Learning",3,2
"Ya",0.203015290491714,348,"Learning",3,2
"Xb",0.00054245371124643,348,"Learning",3,2
"Yb",0.999457546288754,348,"Learning",3,2
"Xa",0.796984709508286,348,"Learning",3,3
"Ya",0.203015290491714,348,"Learning",3,3
"Xb",0.00791896232548464,348,"Learning",3,3
"Yb",0.992081037674515,348,"Learning",3,3
"Xa",0.145755948705818,348,"Planning",1,1
"Xb",0.854244051294181,348,"Planning",1,1
"Ya",0.854244051294181,348,"Planning",1,1
"Yb",0.145755948705818,348,"Planning",1,1
"Xa",0.128747146040411,348,"Planning",1,2
"Xb",0.871252853959589,348,"Planning",1,2
"Ya",0.871252853959589,348,"Planning",1,2
"Yb",0.128747146040411,348,"Planning",1,2
"Xa",0.0225820841819488,348,"Planning",1,3
"Xb",0.977417915818051,348,"Planning",1,3
"Ya",0.977417915818051,348,"Planning",1,3
"Yb",0.0225820841819488,348,"Planning",1,3
"Xa",0.00058031844105532,348,"Planning",2,1
"Xb",0.999419681558945,348,"Planning",2,1
"Ya",0.999419681558945,348,"Planning",2,1
"Yb",0.00058031844105532,348,"Planning",2,1
"Xa",4.16691818640747e-06,348,"Planning",2,2
"Xb",0.999995833081814,348,"Planning",2,2
"Ya",0.999995833081814,348,"Planning",2,2
"Yb",4.16691818640747e-06,348,"Planning",2,2
"Xa",4.58493878126813e-05,348,"Planning",2,3
"Xb",0.999954150612187,348,"Planning",2,3
"Ya",0.999954150612187,348,"Planning",2,3
"Yb",4.58493878126813e-05,348,"Planning",2,3
"Xa",0.999999981339225,348,"Planning",3,1
"Xb",1.86607747523823e-08,348,"Planning",3,1
"Ya",1.86607747523823e-08,348,"Planning",3,1
"Yb",0.999999981339225,348,"Planning",3,1
"Xa",0.999999976945414,348,"Planning",3,2
"Xb",2.30545857515346e-08,348,"Planning",3,2
"Ya",2.30545857515346e-08,348,"Planning",3,2
"Yb",0.999999976945414,348,"Planning",3,2
