"exp","subject","trial_id","competence_structure","scenario","round","Xa","Xb","Ya","Yb","trained","weight_selected","assign_dim_a","assign_dim_b","passed_attention"
3,487,2,1,2,1,15,20,2,5.4,"Yb",2,NA,NA,NA
3,487,2,1,2,2,15,20,2,5.77,"Yb",2,NA,NA,NA
3,487,2,1,2,3,15,20,2,6.12,"Yb",2,NA,NA,NA
3,487,2,1,2,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
3,487,3,3,2,0,5,5,2,20,NA,NA,NA,NA,NA
3,487,3,3,2,1,5.4,5,2,20,"Xa",2,NA,NA,NA
3,487,3,3,2,2,5.77,5,2,20,"Xa",2,NA,NA,NA
3,487,3,3,2,3,6.12,5,2,20,"Xa",2,NA,NA,NA
3,487,3,3,2,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
3,487,4,1,1,0,10,15,2,5,NA,NA,NA,NA,NA
3,487,4,1,1,1,10,15,3,5,"Ya",2,NA,NA,NA
3,487,4,1,1,2,10,15,3.67,5,"Ya",2,NA,NA,NA
3,487,4,1,1,3,10,15,4.21,5,"Ya",2,NA,NA,NA
3,487,4,1,1,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
3,487,5,2,2,0,2,15,2,2,NA,NA,NA,NA,NA
3,487,5,2,2,1,2,15,3,2,"Ya",2,NA,NA,NA
3,487,5,2,2,2,2,15,3.67,2,"Ya",2,NA,NA,NA
3,487,5,2,2,3,2,15,4.21,2,"Ya",2,NA,NA,NA
3,487,5,2,2,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
3,487,6,2,1,0,2,10,2,2,NA,NA,NA,NA,NA
3,487,6,2,1,1,2,10,3,2,"Ya",2,NA,NA,NA
3,487,6,2,1,2,2,10,3.67,2,"Ya",2,NA,NA,NA
3,487,6,2,1,3,2,10,4.21,2,"Ya",2,NA,NA,NA
3,487,6,2,1,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
3,487,7,2,3,0,5,15,5,5,NA,NA,NA,NA,NA
3,487,7,2,3,1,5,15,5.4,5,"Ya",2,NA,NA,NA
3,487,7,2,3,2,5,15,5.77,5,"Ya",2,NA,NA,NA
3,487,7,2,3,3,5,15,6.12,5,"Ya",2,NA,NA,NA
3,487,7,2,3,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
3,487,8,1,3,0,15,20,5,6,NA,NA,NA,NA,NA
3,487,8,1,3,1,15,20,5,6.33,"Yb",2,NA,NA,NA
3,487,8,1,3,2,15,20,5,6.65,"Yb",2,NA,NA,NA
3,487,8,1,3,3,15,20,5,6.95,"Yb",2,NA,NA,NA
3,487,8,1,3,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
3,487,9,3,3,0,5,10,2,20,NA,NA,NA,NA,NA
3,487,9,3,3,1,5.4,10,2,20,"Xa",2,NA,NA,NA
3,487,9,3,3,2,5.77,10,2,20,"Xa",2,NA,NA,NA
3,487,9,3,3,3,6.12,10,2,20,"Xa",2,NA,NA,NA
3,487,9,3,3,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
3,487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
3,488,1,2,1,0,2,10,2,2,NA,NA,NA,NA,NA
3,488,1,2,1,1,2,10,3,2,"Ya",2,NA,NA,NA
3,488,1,2,1,2,2,10,3.67,2,"Ya",2,NA,NA,NA
3,488,1,2,1,3,2,10,4.21,2,"Ya",2,NA,NA,NA
3,488,1,2,1,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
3,488,2,1,3,0,15,20,5,6,NA,NA,NA,NA,NA
3,488,2,1,3,1,15,20,5.4,6,"Ya",2,NA,NA,NA
3,488,2,1,3,2,15,20,5.77,6,"Ya",2,NA,NA,NA
3,488,2,1,3,3,15,20,6.12,6,"Ya",2,NA,NA,NA
3,488,2,1,3,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
3,488,3,1,2,0,15,20,2,5,NA,NA,NA,NA,NA
3,488,3,1,2,1,15,20,2,5.4,"Yb",2,NA,NA,NA
3,488,3,1,2,2,15,20,2,5.77,"Yb",2,NA,NA,NA
3,488,3,1,2,3,15,20,2,6.12,"Yb",2,NA,NA,NA
3,488,3,1,2,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
3,488,4,2,3,0,5,15,5,5,NA,NA,NA,NA,NA
3,488,4,2,3,1,5,15,5.4,5,"Ya",2,NA,NA,NA
3,488,4,2,3,2,5,15,5.77,5,"Ya",2,NA,NA,NA
3,488,4,2,3,3,5,15,6.12,5,"Ya",2,NA,NA,NA
3,488,4,2,3,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
3,488,5,1,1,0,10,15,2,5,NA,NA,NA,NA,NA
3,488,5,1,1,1,10,15,2,5.4,"Yb",2,NA,NA,NA
3,488,5,1,1,2,10,15,2,5.77,"Yb",2,NA,NA,NA
3,488,5,1,1,3,10,15,2,6.12,"Yb",2,NA,NA,NA
3,488,5,1,1,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
3,488,6,3,2,0,5,5,2,20,NA,NA,NA,NA,NA
3,488,6,3,2,1,5.4,5,2,20,"Xa",2,NA,NA,NA
3,488,6,3,2,2,5.77,5,2,20,"Xa",2,NA,NA,NA
3,488,6,3,2,3,6.12,5,2,20,"Xa",2,NA,NA,NA
3,488,6,3,2,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
3,488,7,3,1,0,10,5,2,15,NA,NA,NA,NA,NA
3,488,7,3,1,1,10,5.4,2,15,"Xb",2,NA,NA,NA
3,488,7,3,1,2,10,5.77,2,15,"Xb",2,NA,NA,NA
3,488,7,3,1,3,10,6.12,2,15,"Xb",2,NA,NA,NA
3,488,7,3,1,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
3,488,8,3,3,0,5,10,2,20,NA,NA,NA,NA,NA
3,488,8,3,3,1,5.4,10,2,20,"Xa",2,NA,NA,NA
3,488,8,3,3,2,5.77,10,2,20,"Xa",2,NA,NA,NA
3,488,8,3,3,3,6.12,10,2,20,"Xa",2,NA,NA,NA
3,488,8,3,3,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
3,488,9,2,2,0,2,15,2,2,NA,NA,NA,NA,NA
3,488,9,2,2,1,2,15,3,2,"Ya",2,NA,NA,NA
3,488,9,2,2,2,2,15,3.67,2,"Ya",2,NA,NA,NA
3,488,9,2,2,3,2,15,4.21,2,"Ya",2,NA,NA,NA
3,488,9,2,2,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
3,488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
3,489,1,2,3,0,5,15,5,5,NA,NA,NA,NA,NA
3,489,1,2,3,1,5.4,15,5,5,"Xa",2,NA,NA,NA
3,489,1,2,3,2,5.77,15,5,5,"Xa",2,NA,NA,NA
3,489,1,2,3,3,5.77,15,5,5,"Yb",10,NA,NA,NA
3,489,1,2,3,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
3,489,2,1,1,0,10,15,2,5,NA,NA,NA,NA,NA
3,489,2,1,1,1,10,15,3,5,"Ya",2,NA,NA,NA
3,489,2,1,1,2,10,15,3,5.4,"Yb",2,NA,NA,NA
3,489,2,1,1,3,10,15,3.67,5.4,"Ya",2,NA,NA,NA
3,489,2,1,1,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
3,489,3,3,2,0,5,5,2,20,NA,NA,NA,NA,NA
3,489,3,3,2,1,5,5,3,20,"Ya",2,NA,NA,NA
3,489,3,3,2,2,5,5,3.67,20,"Ya",2,NA,NA,NA
3,489,3,3,2,3,5,5,4.21,20,"Ya",2,NA,NA,NA
3,489,3,3,2,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
3,489,4,2,2,0,2,15,2,2,NA,NA,NA,NA,NA
3,489,4,2,2,1,2,15,3,2,"Ya",2,NA,NA,NA
3,489,4,2,2,2,2,15,3.67,2,"Ya",2,NA,NA,NA
3,489,4,2,2,3,2,15,4.21,2,"Ya",2,NA,NA,NA
3,489,4,2,2,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
3,489,5,1,2,0,15,20,2,5,NA,NA,NA,NA,NA
3,489,5,1,2,1,15,20,3,5,"Ya",2,NA,NA,NA
3,489,5,1,2,2,15,20,3.67,5,"Ya",2,NA,NA,NA
3,489,5,1,2,3,15,20,4.21,5,"Ya",2,NA,NA,NA
3,489,5,1,2,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
3,489,6,2,1,0,2,10,2,2,NA,NA,NA,NA,NA
3,489,6,2,1,1,2,10,3,2,"Ya",2,NA,NA,NA
3,489,6,2,1,2,2,10,3.67,2,"Ya",2,NA,NA,NA
3,489,6,2,1,3,2,10,4.21,2,"Ya",2,NA,NA,NA
3,489,6,2,1,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
3,489,7,3,3,0,5,10,2,20,NA,NA,NA,NA,NA
3,489,7,3,3,1,5.4,10,2,20,"Xa",2,NA,NA,NA
3,489,7,3,3,2,5.77,10,2,20,"Xa",2,NA,NA,NA
3,489,7,3,3,3,6.12,10,2,20,"Xa",2,NA,NA,NA
3,489,7,3,3,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
3,489,8,3,1,0,10,5,2,15,NA,NA,NA,NA,NA
3,489,8,3,1,1,11,5,2,15,"Xa",10,NA,NA,NA
3,489,8,3,1,2,11.91,5,2,15,"Xa",10,NA,NA,NA
3,489,8,3,1,3,11.91,5,2,15.67,"Yb",10,NA,NA,NA
3,489,8,3,1,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
3,489,9,1,3,0,15,20,5,6,NA,NA,NA,NA,NA
3,489,9,1,3,1,15,20,5.4,6,"Ya",2,NA,NA,NA
3,489,9,1,3,2,15,20,5.77,6,"Ya",2,NA,NA,NA
3,489,9,1,3,3,15,20,6.12,6,"Ya",2,NA,NA,NA
3,489,9,1,3,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
3,489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
3,490,1,2,2,0,2,15,2,2,NA,NA,NA,NA,NA
3,490,1,2,2,1,2,15,3,2,"Ya",2,NA,NA,NA
3,490,1,2,2,2,2,15,3.67,2,"Ya",2,NA,NA,NA
3,490,1,2,2,3,2,15.67,3.67,2,"Xb",10,NA,NA,NA
3,490,1,2,2,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
3,490,2,3,2,0,5,5,2,20,NA,NA,NA,NA,NA
3,490,2,3,2,1,5.4,5,2,20,"Xa",2,NA,NA,NA
3,490,2,3,2,2,5.77,5,2,20,"Xa",2,NA,NA,NA
3,490,2,3,2,3,5.77,5,3,20,"Ya",2,NA,NA,NA
3,490,2,3,2,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
3,490,3,1,3,0,15,20,5,6,NA,NA,NA,NA,NA
3,490,3,1,3,1,15,20,5,6,"Yb",10,NA,NA,NA
3,490,3,1,3,2,15,20,5,6.33,"Yb",2,NA,NA,NA
3,490,3,1,3,3,15,20,5,6.33,"Yb",10,NA,NA,NA
3,490,3,1,3,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
3,490,4,3,1,0,10,5,2,15,NA,NA,NA,NA,NA
3,490,4,3,1,1,10,5,3,15,"Ya",2,NA,NA,NA
3,490,4,3,1,2,10,5,3.67,15,"Ya",2,NA,NA,NA
3,490,4,3,1,3,10,5.4,3.67,15,"Xb",2,NA,NA,NA
3,490,4,3,1,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
3,490,5,1,2,0,15,20,2,5,NA,NA,NA,NA,NA
3,490,5,1,2,1,15,20,2,5,"Yb",10,NA,NA,NA
3,490,5,1,2,2,15,20,2,5.4,"Yb",2,NA,NA,NA
3,490,5,1,2,3,15,20,2,5.77,"Yb",2,NA,NA,NA
3,490,5,1,2,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
3,490,6,3,3,0,5,10,2,20,NA,NA,NA,NA,NA
3,490,6,3,3,1,5.4,10,2,20,"Xa",2,NA,NA,NA
3,490,6,3,3,2,5.4,10,3,20,"Ya",2,NA,NA,NA
3,490,6,3,3,3,5.4,10,3,20.5,"Yb",10,NA,NA,NA
3,490,6,3,3,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
3,490,7,2,1,0,2,10,2,2,NA,NA,NA,NA,NA
3,490,7,2,1,1,3,10,2,2,"Xa",2,NA,NA,NA
3,490,7,2,1,2,3,10,2,3,"Yb",2,NA,NA,NA
3,490,7,2,1,3,3,10,2,3,"Yb",10,NA,NA,NA
3,490,7,2,1,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
3,490,8,1,1,0,10,15,2,5,NA,NA,NA,NA,NA
3,490,8,1,1,1,10,15,3,5,"Ya",2,NA,NA,NA
3,490,8,1,1,2,10,15,3.67,5,"Ya",2,NA,NA,NA
3,490,8,1,1,3,10,15,4.21,5,"Ya",2,NA,NA,NA
3,490,8,1,1,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
3,490,9,2,3,0,5,15,5,5,NA,NA,NA,NA,NA
3,490,9,2,3,1,5,15,5,5.4,"Yb",2,NA,NA,NA
3,490,9,2,3,2,5.4,15,5,5.4,"Xa",2,NA,NA,NA
3,490,9,2,3,3,5.4,15,5,5.77,"Yb",2,NA,NA,NA
3,490,9,2,3,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
3,490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
3,491,1,1,1,0,10,15,2,5,NA,NA,NA,NA,NA
3,491,1,1,1,1,10,15,3,5,"Ya",2,NA,NA,NA
3,491,1,1,1,2,10,15.13,3,5,"Xb",2,NA,NA,NA
3,491,1,1,1,3,10,15.13,3.67,5,"Ya",2,NA,NA,NA
3,491,1,1,1,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
3,491,2,3,2,0,5,5,2,20,NA,NA,NA,NA,NA
3,491,2,3,2,1,5.4,5,2,20,"Xa",2,NA,NA,NA
3,491,2,3,2,2,5.77,5,2,20,"Xa",2,NA,NA,NA
3,491,2,3,2,3,6.12,5,2,20,"Xa",2,NA,NA,NA
3,491,2,3,2,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
3,491,3,3,3,0,5,10,2,20,NA,NA,NA,NA,NA
3,491,3,3,3,1,5,10,3,20,"Ya",2,NA,NA,NA
3,491,3,3,3,2,5,10.2,3,20,"Xb",2,NA,NA,NA
3,491,3,3,3,3,5,10.2,3.67,20,"Ya",2,NA,NA,NA
3,491,3,3,3,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
3,491,4,1,3,0,15,20,5,6,NA,NA,NA,NA,NA
3,491,4,1,3,1,15,20,5,6.33,"Yb",2,NA,NA,NA
3,491,4,1,3,2,15,20,5,6.65,"Yb",2,NA,NA,NA
3,491,4,1,3,3,15,20,5,6.95,"Yb",2,NA,NA,NA
3,491,4,1,3,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
3,491,5,2,2,0,2,15,2,2,NA,NA,NA,NA,NA
3,491,5,2,2,1,3,15,2,2,"Xa",2,NA,NA,NA
3,491,5,2,2,2,3,15,2,3,"Yb",2,NA,NA,NA
3,491,5,2,2,3,3,15,2,3.67,"Yb",2,NA,NA,NA
3,491,5,2,2,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
3,491,6,2,3,0,5,15,5,5,NA,NA,NA,NA,NA
3,491,6,2,3,1,5,15,5,5.4,"Yb",2,NA,NA,NA
3,491,6,2,3,2,5,15,5,5.77,"Yb",2,NA,NA,NA
3,491,6,2,3,3,5,15,5,6.12,"Yb",2,NA,NA,NA
3,491,6,2,3,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
3,491,7,1,2,0,15,20,2,5,NA,NA,NA,NA,NA
3,491,7,1,2,1,15,20,2,5.4,"Yb",2,NA,NA,NA
3,491,7,1,2,2,15,20,2,5.77,"Yb",2,NA,NA,NA
3,491,7,1,2,3,15,20,2,6.12,"Yb",2,NA,NA,NA
3,491,7,1,2,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
3,491,8,2,1,0,2,10,2,2,NA,NA,NA,NA,NA
3,491,8,2,1,1,2,10.2,2,2,"Xb",2,NA,NA,NA
3,491,8,2,1,2,2,10.2,2,3,"Yb",2,NA,NA,NA
3,491,8,2,1,3,3,10.2,2,3,"Xa",2,NA,NA,NA
3,491,8,2,1,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
3,491,9,3,1,0,10,5,2,15,NA,NA,NA,NA,NA
3,491,9,3,1,1,10.2,5,2,15,"Xa",2,NA,NA,NA
3,491,9,3,1,2,10.4,5,2,15,"Xa",2,NA,NA,NA
3,491,9,3,1,3,10.59,5,2,15,"Xa",2,NA,NA,NA
3,491,9,3,1,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
3,491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
3,492,1,1,3,0,15,20,5,6,NA,NA,NA,NA,NA
3,492,1,1,3,1,15,20,5,6,"Yb",10,NA,NA,NA
3,492,1,1,3,2,15,20,5,6.33,"Yb",2,NA,NA,NA
3,492,1,1,3,3,15.13,20,5,6.33,"Xa",2,NA,NA,NA
3,492,1,1,3,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
3,492,2,1,1,0,10,15,2,5,NA,NA,NA,NA,NA
3,492,2,1,1,1,10,15,3,5,"Ya",2,NA,NA,NA
3,492,2,1,1,2,10,15.67,3,5,"Xb",10,NA,NA,NA
3,492,2,1,1,3,10,15.67,3.67,5,"Ya",2,NA,NA,NA
3,492,2,1,1,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
3,492,3,2,2,0,2,15,2,2,NA,NA,NA,NA,NA
3,492,3,2,2,1,3,15,2,2,"Xa",2,NA,NA,NA
3,492,3,2,2,2,3,15,2,3,"Yb",2,NA,NA,NA
3,492,3,2,2,3,3,15.13,2,3,"Xb",2,NA,NA,NA
3,492,3,2,2,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
3,492,4,1,2,0,15,20,2,5,NA,NA,NA,NA,NA
3,492,4,1,2,1,15.67,20,2,5,"Xa",10,NA,NA,NA
3,492,4,1,2,2,15.67,20,2,5,"Yb",10,NA,NA,NA
3,492,4,1,2,3,16.31,20,2,5,"Xa",10,NA,NA,NA
3,492,4,1,2,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
3,492,5,3,3,0,5,10,2,20,NA,NA,NA,NA,NA
3,492,5,3,3,1,5,10,3,20,"Ya",2,NA,NA,NA
3,492,5,3,3,2,5,11,3,20,"Xb",10,NA,NA,NA
3,492,5,3,3,3,5,11,3.67,20,"Ya",2,NA,NA,NA
3,492,5,3,3,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
3,492,6,3,2,0,5,5,2,20,NA,NA,NA,NA,NA
3,492,6,3,2,1,5,5,3,20,"Ya",2,NA,NA,NA
3,492,6,3,2,2,5,5,3,20,"Xb",10,NA,NA,NA
3,492,6,3,2,3,5,5,3.67,20,"Ya",2,NA,NA,NA
3,492,6,3,2,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
3,492,7,3,1,0,10,5,2,15,NA,NA,NA,NA,NA
3,492,7,3,1,1,11,5,2,15,"Xa",10,NA,NA,NA
3,492,7,3,1,2,11,5,2,15.67,"Yb",10,NA,NA,NA
3,492,7,3,1,3,11,5,2,15.67,"Xb",10,NA,NA,NA
3,492,7,3,1,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
3,492,8,2,1,0,2,10,2,2,NA,NA,NA,NA,NA
3,492,8,2,1,1,2,10,3,2,"Ya",2,NA,NA,NA
3,492,8,2,1,2,2,11,3,2,"Xb",10,NA,NA,NA
3,492,8,2,1,3,2,11,3.67,2,"Ya",2,NA,NA,NA
3,492,8,2,1,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
3,492,9,2,3,0,5,15,5,5,NA,NA,NA,NA,NA
3,492,9,2,3,1,5,15,5.4,5,"Ya",2,NA,NA,NA
3,492,9,2,3,2,5,15.67,5.4,5,"Xb",10,NA,NA,NA
3,492,9,2,3,3,5,15.67,5.4,5.4,"Yb",2,NA,NA,NA
3,492,9,2,3,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
3,492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
3,493,1,2,1,0,2,10,2,2,NA,NA,NA,NA,NA
3,493,1,2,1,1,2,10,3,2,"Ya",2,NA,NA,NA
3,493,1,2,1,2,2,10.2,3,2,"Xb",2,NA,NA,NA
3,493,1,2,1,3,2,10.2,3,2,"Yb",10,NA,NA,NA
3,493,1,2,1,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
3,493,2,3,2,0,5,5,2,20,NA,NA,NA,NA,NA
3,493,2,3,2,1,5,5,2,20.1,"Yb",2,NA,NA,NA
3,493,2,3,2,2,5.4,5,2,20.1,"Xa",2,NA,NA,NA
3,493,2,3,2,3,5.4,5,3,20.1,"Ya",2,NA,NA,NA
3,493,2,3,2,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
3,493,3,1,3,0,15,20,5,6,NA,NA,NA,NA,NA
3,493,3,1,3,1,15.13,20,5,6,"Xa",2,NA,NA,NA
3,493,3,1,3,2,15.13,20,5,6.33,"Yb",2,NA,NA,NA
3,493,3,1,3,3,15.26,20,5,6.33,"Xa",2,NA,NA,NA
3,493,3,1,3,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
3,493,4,2,3,0,5,15,5,5,NA,NA,NA,NA,NA
3,493,4,2,3,1,5,15,5.4,5,"Ya",2,NA,NA,NA
3,493,4,2,3,2,5,15.13,5.4,5,"Xb",2,NA,NA,NA
3,493,4,2,3,3,5.4,15.13,5.4,5,"Xa",2,NA,NA,NA
3,493,4,2,3,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
3,493,5,3,3,0,5,10,2,20,NA,NA,NA,NA,NA
3,493,5,3,3,1,5.4,10,2,20,"Xa",2,NA,NA,NA
3,493,5,3,3,2,5.4,10,2,20.1,"Yb",2,NA,NA,NA
3,493,5,3,3,3,5.4,10.2,2,20.1,"Xb",2,NA,NA,NA
3,493,5,3,3,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
3,493,6,2,2,0,2,15,2,2,NA,NA,NA,NA,NA
3,493,6,2,2,1,3,15,2,2,"Xa",2,NA,NA,NA
3,493,6,2,2,2,3,15,2,3,"Yb",2,NA,NA,NA
3,493,6,2,2,3,3,15.13,2,3,"Xb",2,NA,NA,NA
3,493,6,2,2,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
3,493,7,1,1,0,10,15,2,5,NA,NA,NA,NA,NA
3,493,7,1,1,1,10.2,15,2,5,"Xa",2,NA,NA,NA
3,493,7,1,1,2,10.2,15,2,5.4,"Yb",2,NA,NA,NA
3,493,7,1,1,3,10.2,15.13,2,5.4,"Xb",2,NA,NA,NA
3,493,7,1,1,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
3,493,8,3,1,0,10,5,2,15,NA,NA,NA,NA,NA
3,493,8,3,1,1,10.2,5,2,15,"Xa",2,NA,NA,NA
3,493,8,3,1,2,10.2,5,2,15.13,"Yb",2,NA,NA,NA
3,493,8,3,1,3,10.2,5,3,15.13,"Ya",2,NA,NA,NA
3,493,8,3,1,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
3,493,9,1,2,0,15,20,2,5,NA,NA,NA,NA,NA
3,493,9,1,2,1,15.13,20,2,5,"Xa",2,NA,NA,NA
3,493,9,1,2,2,15.13,20,2,5.4,"Yb",2,NA,NA,NA
3,493,9,1,2,3,15.13,20.1,2,5.4,"Xb",2,NA,NA,NA
3,493,9,1,2,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
3,493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
3,494,1,3,1,0,10,5,2,15,NA,NA,NA,NA,NA
3,494,1,3,1,1,10,5,2,15.67,"Yb",10,NA,NA,NA
3,494,1,3,1,2,11,5,2,15.67,"Xa",10,NA,NA,NA
3,494,1,3,1,3,11.91,5,2,15.67,"Xa",10,NA,NA,NA
3,494,1,3,1,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
3,494,2,2,1,0,2,10,2,2,NA,NA,NA,NA,NA
3,494,2,2,1,1,2,11,2,2,"Xb",10,NA,NA,NA
3,494,2,2,1,2,2,11,3,2,"Ya",2,NA,NA,NA
3,494,2,2,1,3,2,11,3.67,2,"Ya",2,NA,NA,NA
3,494,2,2,1,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
3,494,3,2,2,0,2,15,2,2,NA,NA,NA,NA,NA
3,494,3,2,2,1,2,15,3,2,"Ya",2,NA,NA,NA
3,494,3,2,2,2,2,15,3.67,2,"Ya",2,NA,NA,NA
3,494,3,2,2,3,2,15,4.21,2,"Ya",2,NA,NA,NA
3,494,3,2,2,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
3,494,4,1,1,0,10,15,2,5,NA,NA,NA,NA,NA
3,494,4,1,1,1,10,15,3,5,"Ya",2,NA,NA,NA
3,494,4,1,1,2,10,15,3.67,5,"Ya",2,NA,NA,NA
3,494,4,1,1,3,10,15,4.21,5,"Ya",2,NA,NA,NA
3,494,4,1,1,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
3,494,5,1,2,0,15,20,2,5,NA,NA,NA,NA,NA
3,494,5,1,2,1,15,20,3,5,"Ya",2,NA,NA,NA
3,494,5,1,2,2,15,20,3.67,5,"Ya",2,NA,NA,NA
3,494,5,1,2,3,15,20,4.21,5,"Ya",2,NA,NA,NA
3,494,5,1,2,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
3,494,6,2,3,0,5,15,5,5,NA,NA,NA,NA,NA
3,494,6,2,3,1,5.4,15,5,5,"Xa",2,NA,NA,NA
3,494,6,2,3,2,5.77,15,5,5,"Xa",2,NA,NA,NA
3,494,6,2,3,3,6.12,15,5,5,"Xa",2,NA,NA,NA
3,494,6,2,3,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
3,494,7,3,2,0,5,5,2,20,NA,NA,NA,NA,NA
3,494,7,3,2,1,5.4,5,2,20,"Xa",2,NA,NA,NA
3,494,7,3,2,2,5.77,5,2,20,"Xa",2,NA,NA,NA
3,494,7,3,2,3,6.12,5,2,20,"Xa",2,NA,NA,NA
3,494,7,3,2,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
3,494,8,3,3,0,5,10,2,20,NA,NA,NA,NA,NA
3,494,8,3,3,1,5.4,10,2,20,"Xa",2,NA,NA,NA
3,494,8,3,3,2,5.77,10,2,20,"Xa",2,NA,NA,NA
3,494,8,3,3,3,6.12,10,2,20,"Xa",2,NA,NA,NA
3,494,8,3,3,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
3,494,9,1,3,0,15,20,5,6,NA,NA,NA,NA,NA
3,494,9,1,3,1,15,20,5,6.33,"Yb",2,NA,NA,NA
3,494,9,1,3,2,15,20,5,6.65,"Yb",2,NA,NA,NA
3,494,9,1,3,3,15,20,5,6.95,"Yb",2,NA,NA,NA
3,494,9,1,3,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
3,494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
3,495,1,3,1,0,10,5,2,15,NA,NA,NA,NA,NA
3,495,1,3,1,1,11,5,2,15,"Xa",10,NA,NA,NA
3,495,1,3,1,2,11,5,2,15.67,"Yb",10,NA,NA,NA
3,495,1,3,1,3,11,5,3,15.67,"Ya",2,NA,NA,NA
3,495,1,3,1,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
